"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi","P.Intercept","P.Elevation.m","P.Elevation.m2","P.Resurvey.Burned.fi","P.Resurvey.Unburned.fi","P.Elevation.m.Res.Burn.fi","P.Elevation.m.Res.Unburn.fi","P.Elevation.m2.Res.Burn.fi","P.Elevation.m2.Res.Unburn.fi"
"EPAN",81,18,24,"Yes","Global_unavg",0.138531526646216,-3.27081353062762,-1.48934084073626,-25.4282138865056,1.50082223004756,-0.0538004264885804,-59.8116538072899,7.3199211211341,-19.0434077197478,7.20289673832138,2.32207809980834e-23,0.874926886211091,0.0184441783337344,0.104743767190654,0.908965258872768,0.0634127875726648,0.590576285060311,0.409603469728799,0.635080978655813
"PAMY",81,127,109,"Yes","Global_unavg",0.0447138683687442,-0.704733383418328,-10.7565459077929,-11.1839878274356,0.667230836730462,-0.313529948571061,-2.25601919146774,0.0716612007037556,1.24147429849066,3.79112878401943,1.36431722698456e-09,0.00202000752434983,0.00143191711834114,0.0770414001806799,0.0724290818868362,0.808375803926295,0.989105129373915,0.897202637278036,0.469720317156137
"VAME",81,95,113,"Yes","Global_unavg",0.105498875416768,-1.27614824851594,11.9628347083117,-23.7789205385602,-1.63150868451203,0.360204165334331,46.5561062581774,-7.76273217536532,NA,NA,9.97666332350193e-21,0.00420431526252535,1.12315572267369e-13,0.0927477029848241,0.043872398318541,0.0318776792267382,0.179935798185772,NA,NA
"ACMI",82,10,22,"Yes","Global_unavg",0.147704287121986,-3.79745936398687,-17.9955825669524,-12.336152189076,2.62213938091246,0.166879925652901,3.63814104849443,42.9812913879725,19.968747072194,9.58110012803765,8.34673697743456e-20,0.188848414916998,0.313261867879323,1.27680774949895e-05,0.777168148413796,0.824616642115773,0.017041046663257,0.19066836605506,0.534624797160758
"ARUV",82,42,27,"Yes","Global_unavg",0.0529914519090358,-2.28040959202362,-21.5962761760837,-8.93718378183506,0.29580362740988,-0.442796735685082,6.28612635580902,23.0192841568057,9.34387890709831,-2.20436861467262,5.07252544068352e-27,0.00192279766269452,0.131171399024462,0.619967901267068,0.166229856939832,0.67787253275229,0.0209303714034072,0.504265866347241,0.818192315848938
"CARU",82,33,21,"Yes","Global_unavg",0.0670116359726756,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.679958558264111,-0.992158154050514,26.0393876184789,-3.67323579272277,-2.81529480932091,-17.5938328237357,1.4275600434579e-28,0.0234860878202893,0.0610342049335158,0.228525587189706,0.0464623262759429,0.104059805643442,0.811816024285789,0.859212031325587,0.253339906252448
"CEVE",82,26,19,"Yes","Global_unavg",0.124950937277724,-2.8463681881368,-17.3187334830162,-18.8379878475593,1.64436854675124,-0.857568811268183,7.54267654835989,19.818626188387,-24.2180622172858,-1.52805530232068,6.81045494175337e-25,0.0529415145912761,0.0277241389573844,0.00390361176253726,0.0824170658638156,0.663254087779861,0.182382252881463,0.234929597800806,0.922714155333288
"EPAN",82,18,28,"Yes","Global_unavg",0.108716784617649,-3.27081353062761,-1.48934084073628,-25.4282138865056,2.61539007510828,0.284532031762937,-12.6736538197246,4.60831393533649,13.2741608164252,24.8115823043565,2.32207809980875e-23,0.87492688621109,0.0184441783337346,1.85094163990122e-07,0.495820794651319,0.36181171944876,0.697404593898144,0.37189087993256,0.056085325123095
"PAMY",82,127,101,"Yes","Global_unavg",0.0509408755397133,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.495654433712371,-0.447834917573063,2.00827955382932,-0.135742805743689,-4.88887284816177,-1.38876647226663,1.36431722698474e-09,0.00202000752434979,0.00143191711834115,0.191129627753862,0.0132649720497128,0.837290927447919,0.980386538595403,0.634000383153416,0.803357971679986
"VAME",82,95,113,"Yes","Global_unavg",0.092972436639402,-1.24023235823346,11.4841054281784,-21.226531689469,-1.52981164377566,0.338313437491901,48.5904332868535,-6.58272821701584,NA,NA,1.96883701902349e-20,0.00472418944834217,4.78346305339415e-12,0.105402190413016,0.0566066631473614,0.0190016804535618,0.243261313435698,NA,NA
"ACMI",83,10,17,"Yes","Global_unavg",0.149265215314549,-3.79745937337047,-17.9955828942424,-12.3361524275374,2.51186654692346,-1.35227430756939,19.6523738867485,80.8397346800149,11.8617596006165,-5.49694460449011,8.40491574836106e-20,0.188890779587471,0.313296208874165,2.33015282804651e-05,0.322534404088132,0.235370674759737,0.0343788766084381,0.440328225621771,0.807976956675065
"ARUV",83,42,26,"Yes","Global_unavg",0.0532333547447119,-2.28040959202362,-21.5962761760837,-8.9371837818351,0.29580362740988,-0.468975408406254,6.2861263558091,19.6910113651378,9.34387890709836,-0.039506578793759,5.07252544068538e-27,0.00192279766269452,0.131171399024461,0.619967901267068,0.142303208169246,0.677872532752287,0.0490981718624254,0.504265866347239,0.996694200582137
"CARU",83,33,18,"Yes","Global_unavg",0.0655017292836551,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.464016962085608,-1.11340375345771,20.9634409777751,-2.52271191334376,2.14354150572198,-17.039204910971,1.42756004345889e-28,0.0234860878202899,0.0610342049335175,0.429413668985748,0.0313329895880173,0.191316420148543,0.87438278894766,0.892790651651333,0.288635982719529
"CEVE",83,26,19,"Yes","Global_unavg",0.123928520261999,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.67801157031946,-0.89254157486336,7.26268702090327,17.9861105324968,-21.2569365977671,-3.49853256891215,6.81045494175412e-25,0.0529415145912756,0.0277241389573843,0.00251773579354788,0.0777339788050803,0.670066086376315,0.235519215585585,0.276684734127047,0.829380959066147
"EPAN",83,18,28,"Yes","Global_unavg",0.120050020281685,-3.27081353062762,-1.48934084073624,-25.4282138865056,2.73743241830344,0.155357115460196,-6.34093990505581,8.71365782245591,18.7982740163803,17.9645454424687,2.3220780998083e-23,0.874926886211092,0.0184441783337344,2.25344844323627e-08,0.720476491756814,0.620874847607486,0.487053272225405,0.176957787641668,0.189070198157244
"PAMY",83,127,100,"Yes","Global_unavg",0.0442976959993741,-0.704733383418328,-10.7565459077929,-11.1839878274356,0.301039347247862,-0.41332057838096,-2.39176644363484,2.34001854046215,1.09193589936442,1.05392849103211,1.36431722698453e-09,0.00202000752434978,0.00143191711834111,0.431993088079535,0.0196941786778671,0.80831738493137,0.66157533840804,0.91338709712606,0.845528706176911
"VAME",83,95,115,"Yes","Global_unavg",0.10558252725552,-1.27009591024244,11.8847715480914,-23.3627600881068,-1.60693856209405,0.371148843332057,51.6543841966877,-6.07960521895157,NA,NA,1.07975506442527e-20,0.00428003670899011,1.70557448823112e-13,0.0989206073005559,0.0376561725536879,0.0157907217131814,0.28974204016889,NA,NA
"ACMI",84,10,19,"Yes","Global_unavg",0.132178031432251,-3.79745936398686,-17.9955825669523,-12.3361521890759,2.5222943804408,-0.0335308121787207,12.6347070309918,43.1786915956158,19.9043022566655,10.1496802711009,8.34673697743087e-20,0.188848414916998,0.313261867879326,2.8130530212514e-05,0.95690825325127,0.434650628295371,0.0215329425420359,0.187621190857939,0.524227704413228
"ARUV",84,42,27,"Yes","Global_unavg",0.0554482065413822,-2.28040959202362,-21.5962761760837,-8.93718378183507,0.638685690920853,-0.485998031950467,9.55262433861938,24.1048854423378,3.48093362547575,-1.45216030414055,5.07252544068489e-27,0.00192279766269448,0.131171399024461,0.2234257750782,0.131910675034248,0.502827501041236,0.0161346469000412,0.795180216031958,0.880054785831512
"CARU",84,33,21,"Yes","Global_unavg",0.0606226658203705,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.464016962085608,-0.910622082183351,20.9634409777751,-0.846100540104064,2.143541505722,-18.0035033268378,1.42756004345841e-28,0.0234860878202899,0.0610342049335171,0.429413668985747,0.0563111684278737,0.191316420148543,0.953778764885705,0.892790651651332,0.227839390685231
"CEVE",84,26,20,"Yes","Global_unavg",0.141909022257665,-2.8463681881368,-17.3187334830163,-18.8379878475594,1.74968548956865,-0.902501097740482,2.89539053202249,16.3759821930118,-30.6734920484812,-4.05687459623842,6.81045494175337e-25,0.0529415145912758,0.0277241389573843,0.00255582057283689,0.0768418836621627,0.870530062036214,0.284761661009725,0.150453406533388,0.804839129569976
"EPAN",84,18,29,"Yes","Global_unavg",0.110881265840168,-3.27081353062761,-1.48934084073628,-25.4282138865056,2.64800520447117,0.294289312653835,-11.4710309641585,2.77420759496857,9.17718245398358,16.1976929974629,2.32207809980967e-23,0.87492688621109,0.0184441783337351,1.28423206325254e-07,0.485635226562509,0.41643643583965,0.821627044230743,0.546038204019939,0.232880599728007
"PAMY",84,127,110,"Yes","Global_unavg",0.053802581470756,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.603757684736528,-0.314659657118983,-8.63475361128238,-3.62697487777871,-11.2473410414336,2.97653434195163,1.36431722698466e-09,0.00202000752434982,0.00143191711834113,0.129384988136665,0.0755810214087616,0.444783164270988,0.5012138197143,0.340649014710953,0.576177692515879
"VAME",84,95,113,"Yes","Global_unavg",0.101154077130867,-1.2662872376652,11.8351404171409,-23.0981914718061,-1.59714202148812,0.346464325486478,51.2682736872315,-10.1352711877569,NA,NA,1.24060123986285e-20,0.00433652112024039,3.63695651930546e-13,0.0997552345420743,0.0519020057174407,0.0161911955978089,0.079635519047755,NA,NA
"ACMI",85,10,21,"Yes","Global_unavg",0.155017251953113,-3.79745937337048,-17.9955828942427,-12.3361524275376,2.67023149910212,-1.09082840767476,16.3231655541239,83.0315827624278,11.953336433864,-13.8976426502693,8.40491574836106e-20,0.188890779587464,0.313296208874162,4.38256297363684e-06,0.360700849237595,0.31819355097657,0.0136143363955314,0.431307404058533,0.51821941614557
"ARUV",85,42,28,"Yes","Global_unavg",0.049238751322446,-2.28040959202362,-21.5962761760837,-8.93718378183509,0.295803627409879,-0.369790312507109,6.28612635580909,20.9056513628187,9.34387890709835,-0.0462058150174922,5.0725254406844e-27,0.00192279766269449,0.131171399024461,0.619967901267068,0.235648511521301,0.677872532752287,0.0320941682971376,0.50426586634724,0.996021288223512
"CARU",85,33,20,"Yes","Global_unavg",0.069243252257035,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.951943039820797,-1.05312165948972,17.0200051037368,-1.97573058923803,3.62207594580244,-14.171733580787,1.42756004345872e-28,0.0234860878202898,0.0610342049335172,0.0602269511495089,0.0338534690898775,0.213925508882792,0.898803584950427,0.789326677066505,0.358121173646523
"CEVE",85,26,22,"Yes","Global_unavg",0.146578868957433,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.94716097269786,-0.833330649911563,-2.5809847363983,19.6058160074375,-27.6600504004877,-5.32202875550547,6.81045494175538e-25,0.052941514591276,0.0277241389573845,0.000422209523758057,0.0968460850435482,0.883497055301804,0.187719304859863,0.160983465377915,0.739886299479642
"EPAN",85,18,28,"Yes","Global_unavg",0.100177089873025,-3.27081353062762,-1.48934084073627,-25.4282138865056,2.50131517938059,0.260730506308389,-9.74241797014495,9.64347231901576,13.4718717293665,15.9094559082061,2.32207809980813e-23,0.87492688621109,0.0184441783337343,6.73377373999822e-07,0.54269630173916,0.482094851369783,0.43646401574307,0.365271090538722,0.240770320145628
"PAMY",85,127,109,"Yes","Global_unavg",0.0497575828960491,-0.704733383418327,-10.7565459077929,-11.1839878274356,0.349887610656432,-0.305325193381114,-4.18696500331355,-3.15313017124673,-7.86709584055813,1.40144230071281,1.36431722698456e-09,0.00202000752434979,0.00143191711834116,0.371619974805062,0.0848977305485258,0.701838751385584,0.559959657585649,0.487119033014318,0.794038496908536
"VAME",85,95,117,"Yes","Global_unavg",0.101746042336257,-1.25879047061798,11.7362555132172,-22.5710714283184,-1.87445107070117,0.419062301341055,51.9194775956127,-8.16087156563406,NA,NA,1.31208978526573e-20,0.00443394016405775,4.88536566203663e-13,0.0777426533801905,0.0180849731419353,0.0240790773080234,0.150842100388496,NA,NA
"ACMI",86,10,22,"Yes","Global_unavg",0.15286792550026,-3.79745937337047,-17.9955828942424,-12.3361524275375,2.67023149910212,-0.9528849881322,16.3231655541238,81.4291036950433,11.9533364338639,-15.7507037139753,8.40491574835968e-20,0.188890779587468,0.313296208874164,4.38256297363676e-06,0.391650075151713,0.318193550976573,0.00976999975888611,0.431307404058535,0.451913404974552
"ARUV",86,42,27,"Yes","Global_unavg",0.0509989575752839,-2.28040959202362,-21.5962761760837,-8.9371837818351,0.295803627409879,-0.416672560203399,6.28612635580903,19.3783321819158,9.34387890709833,0.246161321087495,5.07252544068362e-27,0.00192279766269448,0.13117139902446,0.619967901267068,0.186384793649629,0.677872532752289,0.0499342312845684,0.50426586634724,0.979066257260969
"CARU",86,33,19,"Yes","Global_unavg",0.0730500213109941,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.710289077822843,-1.25275563398452,12.8315383186532,5.11803011705885,7.32464849590912,-25.335221779173,1.42756004345872e-28,0.0234860878202898,0.0610342049335166,0.190808085986057,0.0228723215683681,0.365716958474419,0.741985953396041,0.600188763800968,0.144727922169627
"CEVE",86,26,21,"Yes","Global_unavg",0.12123173410609,-2.8463681881368,-17.3187334830162,-18.8379878475593,1.64436854675124,-0.815059229117003,7.54267654835989,20.8215351647617,-24.2180622172859,-8.54389285141887,6.8104549417535e-25,0.0529415145912762,0.0277241389573848,0.00390361176253732,0.109506905832459,0.663254087779861,0.160395789869087,0.234929597800805,0.597489326427008
"EPAN",86,18,27,"Yes","Global_unavg",0.100004454359836,-3.27081353062762,-1.48934084073626,-25.4282138865056,2.45792445099212,0.217584697459988,-11.423686148672,-1.97431283033977,17.6265066786939,15.4232036256591,2.32207809980863e-23,0.874926886211092,0.0184441783337348,1.20962346054823e-06,0.612706723135598,0.403630518997748,0.876153859846409,0.227536274493735,0.26690949745722
"PAMY",86,127,102,"Yes","Global_unavg",0.0544654022340234,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.728757138175574,-0.455209385128137,-3.42375905128423,-1.39392822743957,-5.77422137897006,0.81052790198735,1.36431722698467e-09,0.00202000752434977,0.00143191711834115,0.0582448732793776,0.0116930372591624,0.730959077384592,0.800352905799758,0.582742884718675,0.882880945653606
"VAME",86,95,110,"Yes","Global_unavg",0.100706807315398,-1.26655828846372,11.8386857486603,-23.1170903097046,-1.5978395402494,0.298082004309051,51.2957929267749,-8.20938739664949,NA,NA,1.28430157294665e-20,0.0043360712116302,4.38709601396928e-13,0.0997176992773917,0.0958126341991278,0.01618484510546,0.156789959258796,NA,NA
"ACMI",87,10,19,"Yes","Global_unavg",0.123762281849836,-3.79745936398686,-17.9955825669521,-12.3361521890758,2.6702314897185,0.0178925552122401,16.3231652268333,41.3534323190742,11.9533361954022,9.0344050106501,8.34673697743674e-20,0.188848414917008,0.313261867879333,4.37846019136284e-06,0.976452630666395,0.318161031455926,0.0250909163178811,0.431286197892307,0.570384685730306
"ARUV",87,42,29,"Yes","Global_unavg",0.0486687680839833,-2.28040959202361,-21.5962761760837,-8.93718378183509,0.638685690920853,-0.351136724230982,9.55262433861937,21.6605065367651,3.48093362547576,1.90897848387039,5.07252544068362e-27,0.00192279766269445,0.13117139902446,0.2234257750782,0.255208947998651,0.502827501041236,0.0241786982743872,0.795180216031957,0.833089410124152
"CARU",87,33,19,"Yes","Global_unavg",0.070982001605153,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.67995855826411,-1.12543642499345,26.0393876184789,-2.98396360112699,-2.81529480932091,-17.4336461490407,1.42756004345872e-28,0.0234860878202899,0.0610342049335169,0.228525587189708,0.0310764979743931,0.104059805643444,0.852927500700757,0.859212031325587,0.281114709840012
"CEVE",87,26,22,"Yes","Global_unavg",0.136143669000316,-2.84636818813681,-17.3187334830163,-18.8379878475593,1.74968548956865,-0.815059229117005,2.89539053202249,20.8215351647618,-30.6734920484813,-8.54389285141886,6.81045494175362e-25,0.0529415145912759,0.0277241389573842,0.00255582057283687,0.109506905832458,0.870530062036214,0.160395789869086,0.150453406533387,0.597489326427008
"EPAN",87,18,24,"Yes","Global_unavg",0.102973127648704,-3.27081353062762,-1.48934084073625,-25.4282138865056,2.3165056691524,0.00510194104914199,-13.2210995468421,13.249910350024,15.190981594714,14.3158988220013,2.32207809980813e-23,0.874926886211092,0.0184441783337344,7.85108759629498e-06,0.991112040940464,0.359652019087536,0.316848954300857,0.317136304924534,0.315155125850481
"PAMY",87,127,112,"Yes","Global_unavg",0.0525905965908149,-0.704733383418325,-10.7565459077929,-11.1839878274356,0.922245886347047,-0.33973496379288,5.31127304158087,-3.74114901774778,0.492505749928707,1.63245115460351,1.36431722698463e-09,0.00202000752434982,0.00143191711834117,0.0141266559993786,0.0568971513279636,0.542472512329052,0.493087443824654,0.956518015478956,0.762261830025599
"VAME",87,95,114,"Yes","Global_unavg",0.102296530271814,-1.26052239264491,11.759244215854,-22.6936179104142,-1.96033487590714,0.369725580549369,54.0364022724408,-5.9911234508332,NA,NA,1.3248006404509e-20,0.00441287163237458,5.19454168627074e-13,0.0733731657573981,0.0379449290813505,0.0217629385874827,0.293476784092039,NA,NA
"ACMI",88,10,19,"Yes","Global_unavg",0.132738256114359,-3.79745936398687,-17.9955825669523,-12.3361521890759,2.58792861673223,-0.0165877759009783,7.64803354040862,42.5248361206639,15.2359736981218,10.3183724444543,8.34673697743114e-20,0.188848414916998,0.313261867879324,1.36472477846734e-05,0.978478698229096,0.643415439102635,0.0224570138019365,0.321290781278395,0.516009794375756
"ARUV",88,42,28,"Yes","Global_unavg",0.047482826831892,-2.28040959202362,-21.5962761760837,-8.93718378183509,0.295803627409879,-0.344530745714631,6.28612635580906,24.2811230222083,9.34387890709832,3.14828518138833,5.07252544068479e-27,0.0019227976626945,0.13117139902446,0.619967901267069,0.262575548935752,0.677872532752288,0.0106182981123016,0.50426586634724,0.72400377086362
"CARU",88,33,23,"Yes","Global_unavg",0.0597102301025566,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.464016962085609,-0.825169121472141,20.9634409777751,-1.82105502771663,2.14354150572197,-19.3341959155973,1.42756004345812e-28,0.0234860878202896,0.0610342049335165,0.429413668985746,0.0776722279528355,0.191316420148542,0.898575414172818,0.892790651651333,0.185092121125175
"CEVE",88,26,20,"Yes","Global_unavg",0.1405039607099,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.74968548956865,-0.857568811268182,2.89539053202248,19.818626188387,-30.6734920484813,-1.52805530232069,6.81045494175362e-25,0.0529415145912756,0.0277241389573843,0.00255582057283687,0.0824170658638157,0.870530062036215,0.182382252881463,0.150453406533387,0.922714155333288
"EPAN",88,18,26,"Yes","Global_unavg",0.124060428780027,-3.27081353062762,-1.48934084073624,-25.4282138865055,1.52688059850851,0.265164850973167,-59.2178888543263,4.90241481962053,-25.8691026549315,20.7287673792588,2.32207809980859e-23,0.874926886211093,0.0184441783337347,0.0878926123396625,0.528738396172981,0.0569796822772756,0.6858348387215,0.27578987462378,0.118925835187696
"PAMY",88,127,102,"Yes","Global_unavg",0.0485488136797845,-0.704733383418327,-10.7565459077929,-11.1839878274356,0.436243835523441,-0.440860755192386,9.69474761439779,-1.44330414789963,2.73201711446532,-1.43240486956583,1.36431722698461e-09,0.00202000752434978,0.00143191711834116,0.24030995515203,0.0151059234118066,0.273830943638099,0.795230050718405,0.761824800226183,0.797674592288131
"VAME",88,95,114,"Yes","Global_unavg",0.104581620865389,-1.26807785645344,11.8585238506557,-23.222840413044,-1.6017490295077,0.354622267626563,51.4499544637616,-5.71330929112734,NA,NA,1.13937682060425e-20,0.00430816376043267,2.28333888180714e-13,0.0993520169454202,0.0472106560257705,0.0159913961837715,0.319805524314022,NA,NA
"ACMI",89,10,20,"Yes","Global_unavg",0.086843254208557,-3.79745936398687,-17.9955825669523,-12.336152189076,2.26787426248826,0.418740410630105,20.6340391391154,35.2583205782934,16.0398969645492,13.9899128852003,8.34673697743456e-20,0.188848414917001,0.313261867879326,0.00026191928320727,0.433852949557386,0.215338297010107,0.0316467320408263,0.300968843587437,0.339990658865982
"ARUV",89,42,26,"Yes","Global_unavg",0.0499844273217617,-2.28040959202362,-21.5962761760837,-8.93718378183511,0.451267173908731,-0.456459938793921,13.6692471563624,20.3304624108,4.58008293137433,1.14928963089106,5.07252544068391e-27,0.00192279766269449,0.131171399024459,0.409777665276096,0.150217095384692,0.339089942785435,0.0400173994309654,0.73855037386407,0.902612461692802
"CARU",89,33,21,"Yes","Global_unavg",0.0674218475292695,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.710289077822843,-1.0735037151301,12.8315383186532,1.01363704461778,7.32464849590913,-23.0415719466216,1.42756004345889e-28,0.0234860878202899,0.0610342049335169,0.190808085986057,0.0372764131374847,0.36571695847442,0.946578674481594,0.600188763800968,0.154559269639692
"CEVE",89,26,21,"Yes","Global_unavg",0.111036127706788,-2.84636813273765,-17.318731666711,-18.8379863449601,1.67801151492045,-0.622013928539573,7.26268520460018,16.0963616256107,-21.2569381003605,0.739237363622451,6.66736697454537e-25,0.0528912696270088,0.0276975743009591,0.00251650092137963,0.169202512990209,0.670047989342032,0.247731896336148,0.276668857812102,0.959314235201001
"EPAN",89,18,28,"Yes","Global_unavg",0.123163468009451,-3.27081353062762,-1.48934084073626,-25.4282138865055,2.73743241830344,0.102904371473835,-6.3409399050558,7.31166781969663,18.7982740163803,12.5908988389379,2.32207809980929e-23,0.874926886211091,0.018444178333735,2.2534484432365e-08,0.816919650467576,0.620874847607487,0.571461771740028,0.176957787641669,0.376927825387465
"PAMY",89,127,101,"Yes","Global_unavg",0.0522271590772795,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.454248041013641,-0.442416709588307,-5.83883340533251,-1.05840166712343,-5.52304933972697,0.0240274271596266,1.36431722698469e-09,0.00202000752434979,0.00143191711834115,0.243116471639089,0.014182413707701,0.583304191668112,0.847639235597966,0.614364730066625,0.996526670751315
"VAME",89,95,114,"Yes","Global_unavg",0.103542356572924,-1.26472372157296,11.814649546246,-22.98896267507,-1.59311746401002,0.353395269747369,51.1094080883088,-5.41166969766948,NA,NA,1.21094819072768e-20,0.00435350525543055,3.1739544564229e-13,0.100059219159797,0.0478634708473173,0.016317559591538,0.34474077182639,NA,NA
"ACMI",9,10,18,"Yes","Global_unavg",0.140489242118274,-3.79745937337048,-17.9955828942425,-12.3361524275376,2.51531857969227,-1.27123264690294,15.6751190456017,82.1824119890995,12.0784304837454,-18.3499242755839,8.40491574835679e-20,0.188890779587466,0.31329620887416,2.27710468817502e-05,0.315054083380341,0.344112724099509,0.0205058422210855,0.433782050624257,0.433105155720089
"ARUV",9,42,26,"Yes","Global_unavg",0.0506191069906173,-2.28040959202362,-21.5962761760837,-8.93718378183508,0.0545004620399465,-0.446964376676491,10.3135821508142,18.0878552939466,11.7437688931313,-2.25340630983811,5.07252544068352e-27,0.0019227976626945,0.131171399024462,0.932451015455653,0.163988230597206,0.491006424764844,0.0738194937525158,0.41367151361803,0.816124571542162
"CARU",9,33,22,"Yes","Global_unavg",0.0661578737975383,-2.50702889624272,-16.6485357093272,-12.7340878391658,0.951943039820797,-0.950562547696891,17.0200051037368,-2.11803752095932,3.62207594580245,-16.2025262894673,1.42756004345793e-28,0.0234860878202897,0.0610342049335167,0.0602269511495084,0.0490901560544272,0.213925508882792,0.887627623467344,0.789326677066504,0.2809088992509
"CEVE",9,26,23,"Yes","Global_unavg",0.119228548145871,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.84422438297571,-0.595728831970265,1.9815245296317,15.9475406957487,-21.0188706369226,-2.42664940982126,6.81045494175438e-25,0.0529415145912756,0.0277241389573842,0.000637110744721349,0.19300767367717,0.907243264308078,0.253134814111664,0.261322055263229,0.868869990828859
"EPAN",9,18,25,"Yes","Global_unavg",0.128420646924071,-3.27081353062762,-1.48934084073627,-25.4282138865056,2.64800520447117,-0.0478674810740602,-11.4710309641586,2.49196420544737,9.17718245398358,11.4925667549515,2.32207809980859e-23,0.87492688621109,0.0184441783337346,1.2842320632524e-07,0.917044802699348,0.416436435839647,0.8532631725326,0.546038204019938,0.441063922075365
"PAMY",9,127,111,"Yes","Global_unavg",0.0508151895170453,-0.704733383418325,-10.7565459077929,-11.1839878274356,0.595631622484928,-0.314082691014813,-0.820193881131149,-3.40329853229748,-3.39114179009463,0.43183900236123,1.36431722698475e-09,0.0020200075243498,0.00143191711834115,0.116437240069459,0.0777786239719742,0.932530588292697,0.532567679819554,0.737652349686619,0.936453412795795
"VAME",9,95,109,"Yes","Global_unavg",0.10709771085015,-1.27568299150346,11.9568681004414,-23.7471102946265,-1.9240314286641,0.28603189919294,53.7558315098597,-3.54718161042808,NA,NA,1.08410429779803e-20,0.00421579158551074,1.75347383718306e-13,0.0751248303824061,0.112600788990924,0.021944021993355,0.541491867142436,NA,NA
"ACMI",90,10,22,"Yes","Global_unavg",0.126065677522275,-3.79745936398687,-17.9955825669523,-12.336152189076,2.84097782036568,0.363072682597669,7.74144459396835,34.1974453258059,7.24810680512197,11.2986474702989,8.3467369774321e-20,0.188848414917001,0.313261867879323,7.07082632907334e-07,0.501255296638128,0.643591801346012,0.0399903686110448,0.641334765593668,0.450413861040078
"ARUV",90,42,27,"Yes","Global_unavg",0.04962256087868,-2.28040959202362,-21.5962761760837,-8.9371837818351,0.295803627409879,-0.395804924517657,6.28612635580903,23.4563824263095,9.34387890709833,2.47968044173848,5.07252544068381e-27,0.00192279766269453,0.13117139902446,0.619967901267069,0.203878885718418,0.677872532752289,0.0150124079811624,0.50426586634724,0.785080587158429
"CARU",90,33,22,"Yes","Global_unavg",0.0606350843580487,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.464016962085609,-0.899319874200317,20.9634409777751,-4.55675155272883,2.14354150572199,-18.9061004061568,1.42756004345827e-28,0.0234860878202897,0.061034204933517,0.429413668985747,0.064503932844076,0.191316420148542,0.761785269084908,0.892790651651333,0.207453345155471
"CEVE",90,26,21,"Yes","Global_unavg",0.137922857176722,-2.84636818813681,-17.3187334830163,-18.8379878475593,1.74968548956864,-0.833330649911562,2.89539053202247,19.6058160074375,-30.6734920484813,-5.32202875550548,6.81045494175174e-25,0.0529415145912759,0.0277241389573841,0.00255582057283694,0.0968460850435472,0.870530062036215,0.187719304859862,0.150453406533387,0.739886299479641
"EPAN",90,18,29,"Yes","Global_unavg",0.10576291533534,-3.27081353062762,-1.48934084073626,-25.4282138865056,2.61539007510828,0.342872355459775,-12.6736538197246,3.56549051117914,13.2741608164252,22.4776904018011,2.32207809980855e-23,0.874926886211091,0.0184441783337346,1.85094163990128e-07,0.407669752325308,0.361811719448759,0.763959490218655,0.37189087993256,0.0847337237241675
"PAMY",90,127,105,"Yes","Global_unavg",0.0429394525236406,-0.704733383418327,-10.7565459077929,-11.1839878274356,0.520983365266237,-0.350656393193908,-2.34363180515389,0.452145380443985,3.75032663261039,5.13866404043259,1.36431722698461e-09,0.00202000752434982,0.00143191711834114,0.167151929154663,0.0448330943099436,0.800598853282676,0.931151791367186,0.692483644880754,0.325045016737511
"VAME",90,95,115,"Yes","Global_unavg",0.112762939975179,-1.28174446833606,12.0341673414802,-24.1592533926608,-1.94176426221823,0.378329374350821,54.4086267274822,-3.10005259367671,NA,NA,8.61035373901514e-21,0.00413138674321089,5.13291536595627e-14,0.0741300445795347,0.0351164037996297,0.0211435330374255,0.590973025021632,NA,NA
"ACMI",91,10,17,"Yes","Global_unavg",0.109096967617858,-3.79745936398686,-17.9955825669522,-12.3361521890758,2.51186653753985,-0.0161625920278347,19.6523735594583,38.0827929575498,11.8617593621549,10.0140779785076,8.34673697743415e-20,0.188848414917003,0.31326186787933,2.32836499471189e-05,0.978457072515557,0.235339994691089,0.0364912497601051,0.440307680413326,0.531711856003909
