"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi"
"RUPA",33,33,23,"No","Unavg",0.107015469958924,-5.31742030914626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",33,23,23,"No","Unavg",0.040441015373574,-7.0659901593145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",33,15,21,"No","Unavg",0.0543196474088073,-2.12620927940492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",33,48,20,"No","Unavg",0.15927389726843,-10.9028168364932,NA,NA,-1.02517119873496,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",33,17,30,"No","Unavg",0.110101532933449,-3.6405690776972,NA,NA,0.6333699481303,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",33,34,38,"No","Unavg",0.0463979063805224,-1.49749631344595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",33,10,25,"No","Unavg",0.211288584867124,-5.18598733287247,NA,NA,2.19149908113877,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",33,95,104,"Yes","Unavg",0.0946250934767127,-1.25294422920631,11.6579937727354,-22.1538530868711,NA,NA,NA,-1.85722810261888,0.214488960792244,51.2774865164042,-6.2814543832506,NA,NA
"VASI",33,24,27,"No","Unavg",0.174044453588341,-11.4358995772207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",34,72,60,"No","Unavg",0.249269054898439,-2.55413485008472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",34,15,15,"No","Unavg",0.0623600715998616,-4.98624126884706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",34,10,18,"Yes","Unavg",0.179447365954005,-3.6687749680583,-11.9688011114786,NA,NA,NA,NA,2.80546772888162,-0.733583191288202,5.36070488215722,42.9221451950846,NA,NA
"AMAL",34,42,47,"No","Unavg",0.113650550436684,-2.49259671388081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",34,42,30,"Yes","Unavg",0.0477429542929296,-2.27141527167571,-21.1993668028114,-8.30781729847803,NA,NA,NA,0.641723239183603,-0.327946020439229,8.29390493480951,19.0068643773483,NA,NA
"ATFI",34,24,31,"No","Unavg",0.0772876507492137,-1.54321280194044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",34,33,26,"Yes","Unavg",0.0528171109291687,-2.50860027023493,-13.9601520585604,-15.8097460311086,NA,NA,NA,0.891443723286617,-0.447398065258018,NA,NA,NA,NA
"CEVE",34,26,19,"Yes","Unavg",0.111328554484903,-2.84096332840235,-11.1835420208685,-22.1062484282117,NA,NA,NA,1.79161664802435,-0.924401542121368,NA,NA,NA,NA
"CHUM",34,61,50,"No","Unavg",0.148427881063718,-3.73797339317911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",34,44,53,"No","Unavg",0.137258263916033,-6.77884790408025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",34,20,24,"No","Unavg",0.107477520951268,-3.81248637708157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",34,18,23,"Yes","Unavg",0.0904730120928099,-3.09445613898324,-3.96336797004985,-15.1267993944172,NA,NA,NA,2.23104093796706,-0.245963047444841,NA,NA,NA,NA
"GAOV",34,11,10,"No","Unavg",0.0933780590337553,-11.8817658080642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",34,21,19,"No","Unavg",0.198159934367524,0.355480596103512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",34,20,38,"No","Unavg",0.119977620871263,-4.8951230223007,NA,NA,1.43897256618174,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",34,17,21,"No","Unavg",0.0588548340637762,-4.72973421044155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",34,12,10,"No","Unavg",0.0735891439320139,-2.43578665037322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",34,17,9,"No","Unavg",0.155149049972366,-4.81100088235749,-77.8856270160983,-22.8046092430886,-0.67970189140193,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",34,48,61,"No","Unavg",0.199920550692499,-5.07579454415835,NA,NA,0.330931760350151,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",34,61,57,"No","Unavg",0.2598449208186,-4.05158653043195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",34,26,16,"No","Unavg",0.0078183336489569,-2.57963390913773,NA,NA,-0.511408495293006,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",34,29,15,"No","Unavg",0.133065827223441,-0.47669435070514,NA,NA,-7.91490243165171,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",34,127,96,"Yes","Unavg",0.0452554468269794,-0.69718623775736,-10.1882150534374,-10.3301534803099,NA,NA,NA,0.312101423609888,-0.49851551807073,NA,NA,NA,NA
"POMU",34,20,10,"No","Unavg",0.181083398343563,0.12760503225304,NA,NA,-0.768112720522385,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",34,47,20,"No","Unavg",0.107182362500372,-2.63116706962495,NA,NA,-0.966192517128947,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",34,18,11,"No","Unavg",0.188146687682716,-25.3670519284159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",34,33,20,"No","Unavg",0.116894916393299,-5.67892528874197,NA,NA,-0.557158746729819,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",34,23,22,"No","Unavg",0.0271619741151929,-6.00209605177045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",34,15,19,"No","Unavg",0.0577408879684413,-2.15359812590454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",34,48,18,"No","Unavg",0.161091314230379,-10.6668248803918,NA,NA,-1.1388912701234,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",34,17,31,"No","Unavg",0.114882244408997,-3.72036046322697,NA,NA,0.671671232930837,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",34,34,36,"No","Unavg",0.0434379121419455,-1.55076157082431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",34,10,24,"No","Unavg",0.199374428329938,-5.37589696629306,NA,NA,1.97968582267933,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",34,95,117,"Yes","Unavg",0.0971093753371675,-1.2495119147012,11.6115570277734,-21.9062651657824,NA,NA,NA,-1.55386148008142,0.403980904245618,49.5519867398225,-9.34773688665533,NA,NA
"VASI",34,24,27,"No","Unavg",0.176418287896647,-11.3609569547684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",35,72,59,"No","Unavg",0.244511062572303,-2.50546188264395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",35,15,11,"No","Unavg",0.0570803589420348,-4.34513367077019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",35,10,21,"Yes","Unavg",0.118063116071555,-3.75471499631433,-16.443513520328,-9.57619759636196,NA,NA,NA,2.72205026229323,0.143367631950258,14.8945361114128,40.3230524836144,NA,NA
"AMAL",35,42,40,"No","Unavg",0.112280542078976,-2.62586129719503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",35,42,29,"Yes","Unavg",0.0498765015560179,-2.27467021654039,-21.3440841787109,-8.53863758753581,NA,NA,NA,0.645542914406264,-0.371037805546375,8.36239569688007,20.6829774007222,NA,NA
"ATFI",35,24,27,"No","Unavg",0.0698836756464895,-1.66915663276589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",35,32,29,"No","Unavg",0.392640834794691,-28.3459486824436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",35,33,18,"Yes","Unavg",0.0559682833663514,-2.49360167281537,-12.8658804218054,-15.4165790254835,NA,NA,NA,0.399055038758546,-0.826768491856273,NA,NA,NA,NA
"CEVE",35,26,22,"Yes","Unavg",0.0998901590498199,-2.84949118715076,-11.5548466962467,-22.4671950108808,NA,NA,NA,1.79685786211271,-0.650127616412609,NA,NA,NA,NA
"CHUM",35,61,48,"No","Unavg",0.164903848328452,-4.33436927593758,NA,NA,0.394010285730383,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",35,44,52,"No","Unavg",0.145711584322106,-7.54241040199716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",35,20,26,"No","Unavg",0.111708038980338,-3.81770886347812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",35,18,27,"Yes","Unavg",0.0980579710181924,-3.05723495256218,-0.0677561693210082,-12.727744623058,NA,NA,NA,2.4597796349759,-0.093303114033682,NA,NA,NA,NA
"GAOV",35,11,8,"No","Unavg",0.0950144086022687,-12.3141453152328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",35,21,22,"No","Unavg",0.17704553845391,-1.07681658248465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",35,20,41,"No","Unavg",0.100927165851021,-4.43170125975356,NA,NA,0.813997656366159,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",35,17,21,"No","Unavg",0.0602025661266963,-3.932511807707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",35,12,13,"No","Unavg",0.0763533751762626,-2.2961693871843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",35,17,9,"No","Unavg",0.154135101210088,-4.78919515153234,-77.2136555404236,-22.7088896407151,-0.679442549737107,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",35,48,65,"No","Unavg",0.204189538438036,-4.96265286912464,NA,NA,0.421164196034406,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",35,61,59,"No","Unavg",0.263817993833301,-4.4388746971029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",35,26,10,"No","Unavg",0.0267245838008935,-2.57963390914449,NA,NA,-0.998313984209643,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",35,29,16,"No","Unavg",0.143568645243326,-0.476694350705138,NA,NA,-10.3213926810195,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",35,127,105,"Yes","Unavg",0.0427664217134196,-0.697984892233404,-10.6954284539367,-9.95063664352104,NA,NA,NA,0.429106570005989,-0.368189875221895,NA,NA,NA,NA
"POMU",35,20,8,"No","Unavg",0.203953443440751,0.332773057384319,NA,NA,-1.01570159552382,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",35,47,22,"No","Unavg",0.0989626244763293,-2.48636801739982,NA,NA,-0.861228479606628,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",35,18,13,"No","Unavg",0.19295258475996,-25.7516685842242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",35,33,22,"No","Unavg",0.118093986383945,-5.82636690454916,NA,NA,-0.452944721536499,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",35,23,22,"No","Unavg",0.0327155872786593,-6.45073089220147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",35,15,23,"No","Unavg",0.0536499120178151,-2.07928186508629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",35,48,18,"No","Unavg",0.160694022047567,-10.5280579317234,NA,NA,-1.1385901240082,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",35,17,27,"No","Unavg",0.106182578118597,-3.40592714231118,NA,NA,0.514088097669782,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",35,34,41,"No","Unavg",0.0436275461761224,-1.47726788264109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",35,10,24,"No","Unavg",0.185054924702029,-4.26090700154348,NA,NA,0.965276646318561,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",35,95,115,"Yes","Unavg",0.105238727936841,-1.27060043136541,11.8913162429608,-23.3976486804275,NA,NA,NA,-1.99503999683456,0.406734187759884,48.9675266498101,-8.83888387217467,NA,NA
"VASI",35,24,30,"No","Unavg",0.18736222623507,-12.0261961855431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",36,72,57,"No","Unavg",0.244164668653924,-2.30799659933977,NA,NA,-0.339409307616684,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",36,15,10,"No","Unavg",0.0520396933289465,-2.49457674685117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",36,10,17,"Yes","Unavg",0.156466429564426,-3.79022786634616,-17.7423674737357,-11.8987355899688,NA,NA,NA,2.75074760813284,-0.752059137294515,9.74334944614801,59.5882499046286,NA,NA
"AMAL",36,42,41,"No","Unavg",0.107731846206118,-3.18451538200589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",36,42,30,"Yes","Unavg",0.0464903931114035,-2.26195661764073,-20.7710922663251,-7.61519598856579,NA,NA,NA,0.630209543456099,-0.330366008093627,8.08867006947216,22.5988814543246,NA,NA
"ATFI",36,24,31,"No","Unavg",0.0756039252749829,-1.55486240042549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",36,32,28,"No","Unavg",0.384961777861883,-26.3540884682639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",36,33,20,"Yes","Unavg",0.0557989897353979,-2.48859519816936,-12.2089787942839,-15.4880927288339,NA,NA,NA,0.665257250862597,-0.754018991857525,NA,NA,NA,NA
"CEVE",36,26,20,"Yes","Unavg",0.109161149308941,-2.85488506759892,-10.7677953146965,-23.0769486565642,NA,NA,NA,1.80590448810788,-0.826392578046166,NA,NA,NA,NA
"CHUM",36,61,54,"No","Unavg",0.153921632401045,-3.7429027034254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",36,44,53,"No","Unavg",0.146843442820382,-7.5989677172191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",36,20,21,"No","Unavg",0.0997637174707708,-3.55167653608504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",36,18,21,"Yes","Unavg",0.10372498456523,-3.120161696965,-1.32209123133947,-17.1364271744011,NA,NA,NA,2.26255134944039,-0.422682919072598,NA,NA,NA,NA
"GAOV",36,11,9,"No","Unavg",0.0921297795261371,-11.7421700192293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",36,21,19,"No","Unavg",0.192480599207258,-1.01172118626188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",36,20,44,"No","Unavg",0.141903649015049,-3.93104235723642,NA,NA,-1.86842830233316,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",36,17,24,"No","Unavg",0.0611462052627756,-3.87542270932366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",36,12,9,"No","Unavg",0.0703444692382071,-2.50490992331724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",36,17,7,"No","Unavg",0.178855957111959,-4.50190446373201,-68.3748338708373,-22.383291691967,-3.07597425950424,-55.4433472791715,NA,NA,NA,NA,NA,NA,NA
"LIBO",36,48,66,"No","Unavg",0.216198761993508,-5.35597229935048,NA,NA,0.447637462181174,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",36,61,58,"No","Unavg",0.260666765554133,-3.98260257839563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",36,26,13,"No","Unavg",0.0336027943046422,-5.2417874250494,NA,NA,-0.732380268941852,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",36,29,18,"No","Unavg",0.129133459167555,-0.476694350705127,NA,NA,-6.95438243727032,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",36,127,110,"Yes","Unavg",0.0471671314582911,-0.697013476806279,-10.6187314074775,-9.83751149910471,NA,NA,NA,0.901539688001025,-0.352121367625637,NA,NA,NA,NA
"POMU",36,20,10,"No","Unavg",0.202611232072803,0.390284618034945,NA,NA,-0.7777629703497,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",36,47,20,"No","Unavg",0.110705047227504,-2.41581505006242,NA,NA,-0.968098573721519,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",36,18,11,"No","Unavg",0.186051995613487,-24.9847420286386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",36,33,22,"No","Unavg",0.110273520280505,-5.66559877109306,NA,NA,-0.451530136884701,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",36,23,24,"No","Unavg",0.039524619845875,-6.9376781810273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",36,15,22,"No","Unavg",0.0512999740416031,-2.12444353886699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",36,48,20,"No","Unavg",0.159235762125365,-10.8798887649337,NA,NA,-1.02513625520087,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",36,17,31,"No","Unavg",0.112230248614688,-4.32651732937095,NA,NA,0.671031300343984,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",36,34,39,"No","Unavg",0.0393503753995623,-1.54131417453749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",36,95,103,"Yes","Unavg",0.0970119770055384,-1.250754354077,11.6284090506092,-21.9961188825075,NA,NA,NA,-2.50292507638757,0.244382280242355,44.7723966830326,-5.70655866515979,NA,NA
"VASI",36,24,25,"No","Unavg",0.177982802031739,-10.78472362318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",37,72,57,"No","Unavg",0.244375713572826,-2.27272593484889,NA,NA,-0.33953784785462,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",37,15,12,"No","Unavg",0.0544194624408391,-2.40109088325647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",37,10,21,"Yes","Unavg",0.13398094177201,-3.6687749680583,-11.9688011114788,NA,NA,NA,NA,2.67259714630285,-0.0153293859001265,6.05897705292111,34.9980155923892,NA,NA
"AMAL",37,42,49,"No","Unavg",0.111853007591269,-2.67760743303043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",37,42,27,"Yes","Unavg",0.0501398014123596,-2.28388765677652,-21.747371937731,-9.17379034093241,NA,NA,NA,0.4802626834249,-0.417097572619178,12.8337483414984,23.1954415048141,NA,NA
"ATFI",37,24,29,"No","Unavg",0.0738720203913911,-1.60322870796522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",37,32,31,"No","Unavg",0.396808053723443,-28.6758367753066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",37,33,22,"Yes","Unavg",0.0536113842611841,-2.50255957473713,-12.4697511344014,-16.4409935536242,NA,NA,NA,0.67552694444514,-0.622540415286816,NA,NA,NA,NA
"CEVE",37,26,21,"Yes","Unavg",0.121013296710443,-2.87498782782211,-11.5962470715232,-23.928784392451,NA,NA,NA,1.98020386865003,-0.827440794299257,NA,NA,NA,NA
"CHUM",37,61,47,"No","Unavg",0.153676149198281,-3.87824498282757,NA,NA,0.203295368570215,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",37,44,49,"No","Unavg",0.13642352417237,-6.89486951449966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",37,20,24,"No","Unavg",0.107091388142564,-3.93507182286818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",37,18,26,"Yes","Unavg",0.0702567859947559,-3.03572310571124,-1.27421566092534,-10.8835429838431,NA,NA,NA,2.1569970402825,-0.0234637642322597,NA,NA,NA,NA
"GAOV",37,11,8,"No","Unavg",0.0950144086022687,-12.3141453152328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",37,21,21,"No","Unavg",0.197760758055075,-0.933371822995284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",37,20,39,"No","Unavg",0.132499902441085,-5.41055556285416,NA,NA,1.62095934786861,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",37,17,24,"No","Unavg",0.0673851641876841,-4.7689471045635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",37,12,7,"No","Unavg",0.0643115535753135,-2.64746995327288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",37,17,12,"No","Unavg",0.154943910047312,-5.08200763705174,-80.5286648190307,-22.1586930624665,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",37,48,63,"No","Unavg",0.201268456700736,-4.93229633605895,NA,NA,0.376199026737439,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",37,61,58,"No","Unavg",0.263064485260065,-3.79669935356276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",37,26,12,"No","Unavg",0.0345557530279026,-5.05041902423262,NA,NA,-0.814963138186415,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",37,29,15,"No","Unavg",0.13624347951076,-0.476694350705131,NA,NA,-7.68969825616933,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",37,127,107,"Yes","Unavg",0.0462786697402832,-0.707572677999691,-10.2615934095771,-12.1525726818223,NA,NA,NA,0.33737780803958,-0.325805250287025,NA,NA,NA,NA
"POMU",37,20,8,"No","Unavg",0.195466766994969,0.22747917163318,NA,NA,-1.01100499728415,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",37,47,21,"No","Unavg",0.107220675063391,-2.98313893790437,NA,NA,-0.913822342609649,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",37,18,12,"No","Unavg",0.180102595626399,-23.2482815882178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",37,33,21,"No","Unavg",0.103880289544986,-5.05984873323824,NA,NA,-0.501260610292237,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",37,23,22,"No","Unavg",0.0279072403482525,-6.12140366294399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",37,15,21,"No","Unavg",0.0546987298950746,-2.12312748886591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",37,48,18,"No","Unavg",0.16077160787029,-10.7036425386707,NA,NA,-1.13874293225293,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",37,17,29,"No","Unavg",0.116019222325918,-3.44080851471135,NA,NA,0.596507403813904,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",37,34,39,"No","Unavg",0.0410269109200855,-1.52709458970689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",37,10,24,"No","Unavg",0.204562882158934,-5.32897637609849,NA,NA,2.09665568269854,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",37,95,112,"Yes","Unavg",0.0970650895580171,-1.2520924158022,11.6465037341755,-22.0925939874221,NA,NA,NA,-1.56053460166666,0.324325281668882,49.8177641515705,-6.5777701657768,NA,NA
"VASI",37,24,23,"No","Unavg",0.169297382082477,-10.7793412836153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",38,72,58,"No","Unavg",0.245168029226455,-2.4328456782544,NA,NA,-0.314827769656579,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",38,15,11,"No","Unavg",0.0557167202130692,-4.57098080925438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",38,10,19,"Yes","Unavg",0.138552553471307,-3.6687749680583,-11.9688011114787,NA,NA,NA,NA,2.65785836802317,-0.148573195325981,2.75335313960678,31.9117075808528,NA,NA
"AMAL",38,42,43,"No","Unavg",0.117171408378575,-2.89907922910903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",38,42,25,"Yes","Unavg",0.0551305647105115,-2.27115785841589,-21.1878669710468,-8.28940740678359,NA,NA,NA,0.326525111897119,-0.522484758884477,2.32290771809971,22.1568054284907,NA,NA
"ATFI",38,24,29,"No","Unavg",0.0744160974428132,-1.59941287772594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",38,32,28,"No","Unavg",0.402704573517969,-28.3799789461745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",38,33,21,"Yes","Unavg",0.0604169723129836,-2.49024490115732,-12.1229466559814,-15.6862186621302,NA,NA,NA,0.892363485616501,-0.754314111722685,NA,NA,NA,NA
"CEVE",38,26,19,"Yes","Unavg",0.098031298131641,-2.84314693548041,-12.009344645217,-21.8974387712452,NA,NA,NA,1.61804429997703,-0.824612320917061,NA,NA,NA,NA
"CHUM",38,61,49,"No","Unavg",0.148348895363454,-4.02616218354668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",38,44,51,"No","Unavg",0.153820328449966,-8.02896234214046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",38,20,24,"No","Unavg",0.107459547463685,-3.86703371729222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",38,18,25,"Yes","Unavg",0.0980352026431137,-3.09309512403087,-1.43505634915328,-15.3406032727029,NA,NA,NA,2.37483366168726,-0.168443292134591,NA,NA,NA,NA
"GAOV",38,11,8,"No","Unavg",0.0950144086022687,-12.3141453152328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",38,21,21,"No","Unavg",0.194075173546793,-0.962730251324664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",38,20,43,"No","Unavg",0.118177425302096,-4.85040522064234,NA,NA,0.87628778511351,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",38,17,24,"No","Unavg",0.0593422501915181,-4.41492068488409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",38,12,9,"No","Unavg",0.0579146488909537,-2.60859171538377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",38,17,11,"No","Unavg",0.151432195922433,-5.02354721665229,-77.2845566448286,-20.8005729464254,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",38,48,65,"No","Unavg",0.206827202410765,-5.00281488192758,NA,NA,0.422117903127112,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",38,61,57,"No","Unavg",0.257404614497342,-4.07256123045509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",38,26,13,"No","Unavg",0.0331701524825392,-5.22890786758759,NA,NA,-0.732224389856384,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",38,29,17,"No","Unavg",0.118802760932383,-1.23637888884258,NA,NA,-0.591647934461753,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",38,127,108,"Yes","Unavg",0.0407656708657473,-0.696241676443774,-10.9031432375124,-9.35078550821544,NA,NA,NA,0.420724041627723,-0.320179604984254,NA,NA,NA,NA
"POMU",38,20,7,"No","Unavg",0.209273227332632,0.343851922025371,NA,NA,-1.15828713712065,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",38,47,21,"No","Unavg",0.0989909686300886,-2.69355306602564,NA,NA,-0.910701235534107,NA,NA,NA,NA,NA,NA,NA,NA
