"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi","P.Intercept","P.Elevation.m","P.Elevation.m2","P.Resurvey.Burned.fi","P.Resurvey.Unburned.fi","P.Elevation.m.Res.Burn.fi","P.Elevation.m.Res.Unburn.fi","P.Elevation.m2.Res.Burn.fi","P.Elevation.m2.Res.Unburn.fi","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Resurvey.Burned.fi.CI.Lower","Resurvey.Unburned.fi.CI.Lower","Elevation.m.Res.Burn.fi.CI.Lower","Elevation.m.Res.Unburn.fi.CI.Lower","Elevation.m2.Res.Burn.fi.CI.Lower","Elevation.m2.Res.Unburn.fi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Resurvey.Burned.fi.CI.Upper","Resurvey.Unburned.fi.CI.Upper","Elevation.m.Res.Burn.fi.CI.Upper","Elevation.m.Res.Unburn.fi.CI.Upper","Elevation.m2.Res.Burn.fi.CI.Upper","Elevation.m2.Res.Unburn.fi.CI.Upper"
"ACMI",89,10,20,"Yes","Global_unavg",0.086843254208557,-4.70020338140215,0.0036900541100487,-2.18505386838475e-06,3.67680673455758,0.179289852348598,-0.00501014177280335,-0.00304479953059353,2.84108353834321e-06,2.4779779626294e-06,0.0325630020561419,0.419596148523261,0.313261867879263,0.221724093100348,0.953810968847749,0.41413745052473,0.60404326721084,0.300968843587385,0.33999065886592,-9.84042083156733,-0.00413231437778642,-7.33272195394919e-06,-2.19066118235106,-6.1083844618893,-0.0179762035341262,-0.0154178352448781,-2.23672054937616e-06,-2.29685966358978e-06,-1.03092450305274,0.014238407753431,1.41721016735814e-06,9.97939350385793,6.49659371977664,0.00661939499238981,0.00823603716859983,8.83468104406033e-06,8.20817158131889e-06
"ARUV",89,42,26,"Yes","Global_unavg",0.0499844273217617,-2.20636439905749,0.00201633190538509,-1.58300803164987e-06,0.192011914917313,-1.9591205518359,-0.000833608467096667,0.00108812850328676,8.11251983060302e-07,2.03569128799861e-07,0.0320832042514784,0.357497060802337,0.131171399024454,0.941603443542113,0.300473475786697,0.879025026146851,0.769670490368054,0.738550373864064,0.902612461692803,-4.37493698331615,-0.00203988723818499,-3.82729929215353e-06,-5.69097699152413,-5.91206357046246,-0.011249746218529,-0.00603332784225426,-4.5025119921005e-06,-3.17060273446234e-06,-0.308431648525701,0.00661628393301807,3.19594585156154e-07,5.01336082087001,1.59422191582673,0.0109805147417095,0.00868099227879948,5.36857125901475e-06,3.43364587217084e-06
"CARU",89,33,21,"Yes","Global_unavg",0.0674218475292695,-3.60285653327253,0.00395704852729327,-2.25553863691443e-06,1.06370265905887,-5.70505474238805,-0.00202621173670774,0.00955026814388163,1.29738603133608e-06,-4.08126254799361e-06,0.00408410628663228,0.12463640887253,0.0610342049335153,0.703612421945133,0.0700486077382683,0.720461932793783,0.122147771074355,0.600188763800963,0.154559269639694,-6.29815334346128,-0.000731359048265951,-4.86227852131612e-06,-5.25125396571574,-12.7066043309545,-0.0127835850827408,-0.0014713932298548,-4.07609375589502e-06,-1.04670013446898e-05,-1.34202157314441,0.00945104054212768,-9.89516882745623e-08,6.20139772627858,-0.139752208754764,0.0102246828469406,0.0231719651273985,5.97960029936078e-06,1.00069313618509e-06
"CEVE",89,26,21,"Yes","Global_unavg",0.111036127706788,-5.08928068453881,0.00641493402255317,-3.33669804852762e-06,-3.13305608278761,-1.84539736020158,0.00929628861909852,0.00093168460095283,-3.76515741004989e-06,1.30938191770027e-07,0.00138298119031844,0.04703384339745,0.0276975743009596,0.423421213554368,0.542141363936318,0.229089820387324,0.871599979027979,0.276668857812103,0.959314235201005,-8.58092226655396,0.00066946384955142,-6.68829691655291e-06,-12.4774955288144,-8.424156618309,-0.00423102982889975,-0.00991120775442969,-1.1700270745111e-05,-5.30279729708509e-06,-2.28833817367553,0.0134502919135587,-6.83268694244258e-07,3.58299846941293,3.73348037151688,0.0272326311630622,0.0131718259545248,2.34686522915801e-06,5.01496217409272e-06
"EPAN",89,18,28,"Yes","Global_unavg",0.123163468009451,-8.16025716098577,0.0103392904760859,-4.50399899962479e-06,6.98508150707852,1.9647107036443,-0.00821476950843995,-0.004614898818542,3.32966396076218e-06,2.23017613537726e-06,0.000618221618005696,0.0185460803540089,0.0184441783337352,0.0184962874459853,0.545446472509939,0.148744710179818,0.434823545026188,0.17695778764167,0.376927825387465,-13.5599775865793,0.00272760451614486,-8.79618021491044e-06,1.4392573079353,-4.50142617069041,-0.0200440795627773,-0.0166365273594496,-1.38170184756739e-06,-2.69686555544211e-06,-4.10619760538373,0.0201384338286046,-1.2137759234943e-06,13.2699677904209,8.57183695472092,0.00260394291845735,0.00699722614726591,8.46450565210056e-06,7.40980192805554e-06
"PAMY",89,127,101,"Yes","Global_unavg",0.0522271590772795,-1.99597066055209,0.00377207808835835,-1.98097554989175e-06,-0.138593344881065,-0.347645735790411,0.00182234222739773,-9.1122670419429e-05,-9.78275895115491e-07,4.2558831844451e-09,0.00485699421790825,0.00718982264749558,0.0014319171183413,0.945332840563837,0.752887073154225,0.671981001358061,0.966830691904682,0.614364730066615,0.996526670751329,-3.43116064776238,0.00109371303420321,-3.24589261580752e-06,-4.36505824822503,-2.5448150193067,-0.00618588876674298,-0.00435347059763736,-5.17369462401061e-06,-1.94428381891045e-06,-0.643072871010524,0.00661139240119509,-8.02933915027333e-07,3.70669851248282,1.79874057679467,0.0109273702408864,0.00426337351197217,2.54310030148608e-06,1.90245972979703e-06
"VAME",89,95,114,"Yes","Global_unavg",0.103542356572924,-6.80466679585364,0.010357746555974,-4.07194407570544e-06,-5.94065389739986,0.81372991372208,0.00392325527322455,-0.000415410048217482,NA,NA,1.03670239690188e-16,5.8233895942366e-14,3.17395445642285e-13,0.0266123890666763,0.134815648731941,0.0163175595915379,0.344740771826387,NA,NA,-8.48226665612597,0.00774752159451523,-5.20630064747779e-06,-12.2434815831536,-0.247420245427646,0.00114223562737547,-0.00128433486861926,NA,NA,-5.26449354172576,0.0131586149784316,-3.01319954053568e-06,-1.61812409889938,1.89183409875092,0.00764042863528257,0.000443711485123865,NA,NA
"ACMI",9,10,18,"Yes","Global_unavg",0.140489242118274,-4.70020340998562,0.00369005418295713,-2.1850539106223e-06,3.56460912072095,-11.8817655498744,-0.00376222713165668,0.0138521870799642,2.13940464157799e-06,-3.25024954364915e-06,0.0325707474147639,0.419621658018015,0.31329620887415,0.225945639909664,0.134102249194765,0.533821856818989,0.224757555556029,0.433782050624249,0.433105155720044,-9.84042152933584,-0.00413231837415901,-7.33272483522201e-06,-2.10349464081949,-32.7325345364461,-0.0165423303829465,-0.00506409515014984,-2.95350817864786e-06,-1.29927248934341e-05,-1.03092578865193,0.014238407454545,1.41720870815332e-06,9.77596772509268,0.0625393019927778,0.00771835629311327,0.0422472760032021,8.0897746544279e-06,4.28347957689859e-06
"ARUV",9,42,26,"Yes","Global_unavg",0.0506191069906173,-2.20636439905746,0.00201633190538503,-1.58300803164984e-06,1.49384370052412,-2.43009890070388,-0.00403620850553027,0.00231484024210949,2.0801273570598e-06,-3.99136951205422e-07,0.0320832042514811,0.357497060802351,0.13117139902446,0.570652308785782,0.208589740406704,0.482015970351976,0.543188361078443,0.413671513618032,0.81612457154216,-4.37493698331615,-0.00203988723818497,-3.82729929215353e-06,-4.25240778479715,-6.47782089566392,-0.0154776132061472,-0.00494170731838696,-3.41454817185576e-06,-3.91048518028067e-06,-0.308431648525702,0.00661628393301805,3.1959458515615e-07,6.50808928318857,1.187307448202,0.00797194226710097,0.0101376479268192,7.02411325678624e-06,2.90750843683813e-06
"CARU",9,33,22,"Yes","Global_unavg",0.0661578737975383,-3.60285653327253,0.00395704852729324,-2.25553863691442e-06,0.218678574372481,-3.96660907061073,-0.000182558371200218,0.00649832264156514,6.41563993022609e-07,-2.86988942773847e-06,0.00408410628663252,0.124636408872535,0.0610342049335173,0.938315748339583,0.159306064272009,0.973774081454802,0.250809118807494,0.789326677066502,0.280908899250907,-6.29815334346129,-0.000731359048265945,-4.86227852131611e-06,-6.2446890266432,-10.1568068562309,-0.0105791610896006,-0.00372295513734377,-4.58392790342652e-06,-8.76490647988197e-06,-1.34202157314441,0.00945104054212772,-9.89516882745639e-08,5.33779327739505,1.09132751742084,0.0119760348171942,0.0188568581801327,5.15628986223295e-06,1.89627526575029e-06
"CEVE",9,26,23,"Yes","Global_unavg",0.119228548145871,-5.08928088184929,0.00641493450085319,-3.33669831467709e-06,-2.47064739404011,-2.43097611024867,0.00879302644211708,0.00222176638571582,-3.7229894614101e-06,-4.29822816618477e-07,0.00138474566846388,0.0470641172441156,0.0277241389573843,0.490685339676444,0.429373656141938,0.226539287845431,0.7036383598905,0.261322055263232,0.868869990828862,-8.58092444827789,0.00066946310840361,-6.68830105731209e-06,-10.7704308909333,-9.11384989789649,-0.00420450584841063,-0.0087312543843134,-1.1167201492275e-05,-5.94982054024761e-06,-2.28833703316898,0.0134502957148085,-6.83266461682268e-07,3.86345879137813,3.22610928295936,0.025254907150019,0.0146387206922897,2.22856905198709e-06,4.50606706758959e-06
"EPAN",9,18,25,"Yes","Global_unavg",0.128420646924071,-8.16025716098582,0.0103392904760859,-4.50399899962481e-06,5.43411893393922,2.00725488524993,-0.00465330540468767,-0.00453334080661127,1.62551804765383e-06,2.03563291540868e-06,0.000618221618005613,0.018546080354007,0.0184441783337333,0.0808387210848787,0.546012173187499,0.444832771589618,0.459032779225343,0.546038204019932,0.441063922075359,-13.5599775865794,0.00272760451614482,-8.79618021491046e-06,-0.568252554350278,-4.68432972725189,-0.0170205859452739,-0.0168484732552846,-3.72700467011666e-06,-3.23469931131546e-06,-4.10619760538373,0.0201384338286048,-1.2137759234943e-06,11.9083106151068,8.71050844270936,0.00731297094197225,0.00768239957812193,7.05952886237342e-06,7.37494843681845e-06
"PAMY",9,127,111,"Yes","Global_unavg",0.0508151895170453,-1.9959706605521,0.00377207808835839,-1.98097554989177e-06,-0.0035582490384175,0.0606005347087645,0.00133114893536384,-0.000438773972646901,-6.00659538980718e-07,7.64899352866676e-08,0.00485699421790748,0.00718982264749454,0.00143191711834106,0.998541293163121,0.955026639115608,0.743116992823757,0.837758406719246,0.737652349686628,0.936453412795782,-3.4311606477624,0.00109371303420321,-3.24589261580754e-06,-4.05419898499646,-2.0674733757837,-0.00629496859842089,-0.00462003039386396,-4.4423931666179e-06,-1.82989894470176e-06,-0.643072871010511,0.00661139240119507,-8.02933915027341e-07,3.71802642356263,2.15861967525887,0.00987190421281321,0.00380492527483535,2.69994751660121e-06,1.94427739530693e-06
"VAME",9,95,109,"Yes","Global_unavg",0.10709771085015,-6.97728069247532,0.0106803402860975,-4.20623176635061e-06,-6.49668145021148,0.587766978193281,0.00412639976329268,-0.000272288400095568,NA,NA,7.01199524770587e-17,3.30386544234166e-14,1.7534738371827e-13,0.0293594769583475,0.288841709980951,0.021944021993354,0.541491867142432,NA,NA,-8.68890707732266,0.0080168388917382,-5.36620514616484e-06,-13.4803457677354,-0.495530935261536,0.00108605069180253,-0.0011523133853242,NA,NA,-5.4077314521277,0.0135423351683135,-3.12518313586088e-06,-1.74208892315371,1.68327727399524,0.00819962547755513,0.000600682132236065,NA,NA
"ACMI",90,10,22,"Yes","Global_unavg",0.126065677522275,-4.70020338140187,0.00369005411004812,-2.18505386838448e-06,3.61227261963038,-0.317032503365875,-0.00238547048324656,-0.00201984703468806,1.28382850424138e-06,2.00128475914489e-06,0.0325630020561557,0.419596148523345,0.313261867879337,0.211096904396941,0.920804375078391,0.691471513550272,0.737084244822124,0.641334765593678,0.45041386104008,-9.84042083156731,-0.00413231437778642,-7.3327219539492e-06,-1.87086239739803,-6.87165096165911,-0.0150700057747769,-0.014588486875226,-3.91543326391794e-06,-2.93429603661841e-06,-1.03092450305275,0.0142384077534309,1.41721016735815e-06,9.7532021818606,6.12174392249611,0.00905646610286491,0.00967143041543836,7.243275652333e-06,7.80270983998616e-06
"ARUV",90,42,27,"Yes","Global_unavg",0.04962256087868,-2.20636439905746,0.00201633190538504,-1.58300803164985e-06,1.60431803569499,-1.90192531194741,-0.00335876168262783,0.000781152404452268,1.65504433138815e-06,4.39215993652882e-07,0.0320832042514816,0.357497060802352,0.131171399024461,0.52017068602792,0.307769843147457,0.539710044890832,0.829475933272284,0.504265866347237,0.785080587158425,-4.37493698331614,-0.00203988723818495,-3.82729929215352e-06,-3.7341891777971,-5.78489969516137,-0.0140818929268757,-0.00620375245964,-3.72677519402281e-06,-2.79610454876071e-06,-0.308431648525711,0.006616283933018,3.19594585156146e-07,6.36876736611232,1.61063218745885,0.00808487647796809,0.00814789300086047,6.36545802683478e-06,3.59063541523571e-06
"CARU",90,33,22,"Yes","Global_unavg",0.0606350843580487,-3.60285653327252,0.00395704852729322,-2.25553863691441e-06,-0.896354438836197,-4.24124556352548,0.000727977208524396,0.00742256975914283,3.79677032784024e-07,-3.3487628229101e-06,0.00408410628663256,0.124636408872536,0.0610342049335177,0.798792469847159,0.127189555072831,0.912960083233365,0.185839639183017,0.892790651651334,0.207453345155472,-6.29815334346128,-0.000731359048265914,-4.86227852131611e-06,-9.75887503281214,-10.3098153324439,-0.0112542461744477,-0.00274256303885615,-6.21088292354889e-06,-9.20235788450347e-06,-1.34202157314442,0.00945104054212768,-9.89516882745771e-08,5.06914438166677,0.773901488916593,0.0165266159141586,0.0196161913144345,5.48687220468758e-06,1.42037353982804e-06
"CEVE",90,26,21,"Yes","Global_unavg",0.137922857176722,-5.08928088184929,0.00641493450085313,-3.33669831467705e-06,-4.54745507150658,-3.55092403442219,0.012832220395192,0.00369288169541072,-5.43307438414603e-06,-9.42669913732826e-07,0.00138474566846402,0.0470641172441175,0.0277241389573854,0.281157506348975,0.308575948342143,0.12635143114221,0.56803152545643,0.150453406533384,0.73988629947963,-8.58092444827791,0.000669463108403563,-6.68830105731212e-06,-14.6653719554392,-11.3719614636726,-0.00161214094700187,-0.00814695114420724,-1.41976586398793e-05,-7.11457058011599e-06,-2.28833703316898,0.0134502957148085,-6.83266461682267e-07,2.58194554741056,2.66977257829006,0.0325046274553318,0.0178193294990618,1.12586340530874e-06,4.31941036266295e-06
"EPAN",90,18,29,"Yes","Global_unavg",0.10576291533534,-8.1602571609858,0.010339290476086,-4.50399899962482e-06,6.31199903474481,4.47367266955246,-0.00642990113118127,-0.00896695221547656,2.35119962829029e-06,3.98138443916877e-06,0.000618221618005699,0.0185460803540085,0.0184441783337349,0.0387282821417437,0.12243738342728,0.281292176943273,0.0945009667116417,0.37189087993256,0.0847337237241677,-13.5599775865793,0.00272760451614484,-8.79618021491041e-06,0.508113386836757,-0.996527702418553,-0.0186457792562578,-0.0202160915087962,-2.83188548936802e-06,-3.51087431828413e-07,-4.10619760538374,0.0201384338286048,-1.21377592349432e-06,12.7170041088478,10.6000183162125,0.00516138153688153,0.00115223769274436,7.70859381846344e-06,8.86195020249474e-06
"PAMY",90,127,105,"Yes","Global_unavg",0.0429394525236406,-1.9959706605521,0.0037720780883584,-1.98097554989177e-06,1.46015388111943,0.624568312591518,-0.00172167217400264,-0.00207781268380918,6.64280530159763e-07,9.10191246652957e-07,0.00485699421790762,0.00718982264749475,0.0014319171183411,0.435781911327447,0.553839026668942,0.655330568165098,0.319970367854213,0.692483644880748,0.325045016737506,-3.43116064776239,0.0010937130342032,-3.24589261580754e-06,-2.32195350932599,-1.45809594766581,-0.00915435232428419,-0.00617164179153648,-2.86402213742949e-06,-9.160858231762e-07,-0.643072871010508,0.0066113924011951,-8.02933915027338e-07,5.15188660296348,2.69069314488924,0.00619514572854861,0.00204117686201302,3.83494162590554e-06,2.72123333969151e-06
"VAME",90,95,115,"Yes","Global_unavg",0.112762939975179,-7.07121948066446,0.0108557071882864,-4.27923304396822e-06,-6.56994321861951,0.642030170359775,0.00417650956451457,-0.0002379659272203,NA,NA,2.33165190648974e-17,9.77587675771903e-15,5.13291536595516e-14,0.0285565228061386,0.243671201705176,0.0211435330374251,0.590973025021644,NA,NA,-8.77874214545259,0.0082021335247844,-5.43346691061978e-06,-13.582124608355,-0.433657340031642,0.00111562687473188,-0.00111131167887337,NA,NA,-5.50412959593856,0.0137048487653492,-3.20270618949365e-06,-1.78092480624632,1.73137542764312,0.00826594632862396,0.000629049875805849,NA,NA
"ACMI",91,10,17,"Yes","Global_unavg",0.109096967617858,-4.70020338140171,0.0036900541100478,-2.18505386838432e-06,3.18009663670296,-1.28017076929663,-0.00336785136943884,-0.00119350999167374,2.10102654238269e-06,1.77375404338926e-06,0.0325630020561543,0.419596148523368,0.313261867879351,0.285714883135196,0.726156505358583,0.578020672804904,0.8568318209614,0.440307680413348,0.531711856003967,-9.84042083156731,-0.00413231437778644,-7.33272195394918e-06,-2.61911407631171,-9.34283793402066,-0.0161502000482481,-0.0145556363504175,-2.9593054801596e-06,-3.70834196038828e-06,-1.03092450305273,0.014238407753431,1.41721016735815e-06,9.42889786258689,5.71674355806359,0.00815610671557966,0.0122872984557727,8.03840909433358e-06,7.81774125203675e-06
"ARUV",91,42,26,"Yes","Global_unavg",0.0581262881878721,-2.20636439905747,0.00201633190538505,-1.58300803164985e-06,0.512778862035645,-2.87035767878085,-0.000697744674982967,0.00264357052111564,6.16564011805149e-07,-4.1490152197219e-07,0.0320832042514814,0.357497060802348,0.131171399024458,0.835743648507477,0.160601351483365,0.894456616376866,0.503351427333193,0.795180216031956,0.813100523218715,-4.37493698331615,-0.00203988723818496,-3.82729929215352e-06,-4.88343926114443,-7.20177789396064,-0.01070027224451,-0.00484169226222163,-4.53611896695735e-06,-4.01770512531694e-06,-0.308431648525707,0.00661628393301804,3.19594585156145e-07,5.12989916553924,0.919333155194666,0.0104854658209688,0.0108111960812419,5.05044863806093e-06,2.953772967338e-06
"CARU",91,33,20,"Yes","Global_unavg",0.0679579492716822,-3.60285653327252,0.00395704852729325,-2.25553863691443e-06,1.06370265905884,-5.37253666882529,-0.00202621173670766,0.00887748547706388,1.29738603133605e-06,-3.82823499540242e-06,0.0040841062866324,0.124636408872531,0.0610342049335145,0.703612421945142,0.0887801130244328,0.720461932793793,0.154136346075358,0.600188763800973,0.187328060659206,-6.29815334346127,-0.000731359048265948,-4.86227852131612e-06,-5.25125396571572,-12.4188302556437,-0.0127835850827408,-0.00219671074361168,-4.07609375589501e-06,-1.03355201354854e-05,-1.34202157314442,0.00945104054212773,-9.8951688274566e-08,6.20139772627862,0.189095331619669,0.0102246828469406,0.0226743248966702,5.97960029936077e-06,1.29299738663345e-06
"CEVE",91,26,22,"Yes","Global_unavg",0.128194659471485,-5.0892806845388,0.00641493402255319,-3.33669804852763e-06,-4.54745526871368,-1.84539736020156,0.0128322208732848,0.000931684600952772,-5.43307465020051e-06,1.30938191770054e-07,0.00138298119031833,0.0470338433974481,0.0276975743009581,0.281148383633277,0.542141363936322,0.126342782231764,0.871599979027986,0.150441190417636,0.959314235200996,-8.58092226655394,0.000669463849551469,-6.68829691655288e-06,-14.6653738008816,-8.42415661830898,-0.00161213908568771,-0.00991120775442961,-1.41976583864674e-05,-5.30279729708506e-06,-2.28833817367554,0.0134502919135588,-6.83268694244294e-07,2.58194634078115,3.73348037151685,0.0325046256845242,0.0131718259545248,1.12586266303272e-06,5.01496217409266e-06
"EPAN",91,18,26,"Yes","Global_unavg",0.107364814373805,-8.16025716098576,0.0103392904760859,-4.50399899962479e-06,7.22753376632775,5.40649429061903,-0.00918775848952044,-0.0111907688044585,3.80079250095037e-06,4.90029158799861e-06,0.000618221618005753,0.0185460803540095,0.0184441783337359,0.0147691098526754,0.0600582728821119,0.105384028017584,0.0370816174479444,0.120952753034757,0.0341716377418909,-13.5599775865794,0.00272760451614477,-8.79618021491048e-06,1.68511163060345,-0.013965254055358,-0.0210112928221893,-0.0224580226261987,-8.55399344663069e-07,5.64697889130229e-07,-4.1061976053837,0.0201384338286048,-1.21377592349429e-06,13.512204252428,11.5023429615402,0.00156453793133917,-0.00107384051379371,8.92205496796451e-06,9.791477773955e-06
"PAMY",91,127,111,"Yes","Global_unavg",0.0420397389243282,-1.9959706605521,0.00377207808835839,-1.98097554989177e-06,-1.98320934718766,0.935442414890543,0.00441872383127444,-0.00231841090150479,-1.81618423681499e-06,9.69781607466024e-07,0.00485699421790771,0.00718982264749479,0.0014319171183411,0.375573577821775,0.366170670270195,0.336468923722525,0.258765822949732,0.372303617435234,0.286297466960207,-3.43116064776238,0.00109371303420322,-3.24589261580752e-06,-6.925974671994,-1.10025307484011,-0.00391596133338741,-0.00635135847673299,-6.29421935179013e-06,-8.21123798702919e-07,-0.643072871010524,0.00661139240119508,-8.02933915027339e-07,2.07325513558422,2.96973451040948,0.0144512971697815,0.00171732954820454,1.82007990333334e-06,2.75510080079588e-06
"VAME",91,95,114,"Yes","Global_unavg",0.106764900662216,-6.87831066748981,0.0104954345773256,-4.12926007529049e-06,-7.32348420690742,0.88109347427249,0.00445810440269855,-0.000447078735666269,NA,NA,7.8108365318235e-17,4.05999777825291e-14,2.18906985482087e-13,0.0325334454764244,0.105134951299698,0.0286074754611173,0.309264349266699,NA,NA,-8.56765554209381,0.00786785909400035,-5.27215745885082e-06,-15.3029139003313,-0.178416371276166,0.00106295145786966,-0.0013164370085036,NA,NA,-5.32814214929917,0.0133167764418967,-3.06330731528257e-06,-1.94608583234821,1.95911907414641,0.00903433121935311,0.000411786485985471,NA,NA
"ACMI",92,10,20,"Yes","Global_unavg",0.12225272926024,-4.70020338140192,0.00369005411004825,-2.18505386838454e-06,5.11276869469231,0.920437376865368,-0.00604483562731761,-0.00475237872308112,2.8511212256686e-06,3.15382234384608e-06,0.0325630020561553,0.419596148523332,0.313261867879327,0.0735394530210833,0.765184574664268,0.311314149980071,0.421061845082705,0.294141465219326,0.227893997011572,-9.84042083156732,-0.00413231437778642,-7.33272195394916e-06,-0.214009436070305,-5.36071456144955,-0.0187626088202492,-0.0171861199284562,-2.17513418620127e-06,-1.66225534982634e-06,-1.03092450305274,0.014238407753431,1.41721016735814e-06,11.2409730958623,7.21285441157129,0.00512034040098856,0.00660880746153272,8.78887223297382e-06,8.91365824866735e-06
"ARUV",92,42,27,"Yes","Global_unavg",0.0509869964322098,-2.20636439905744,0.002016331905385,-1.58300803164983e-06,1.60431803569497,-1.84961903007649,-0.00335876168262777,0.0011640896010549,1.65504433138812e-06,9.79210195478394e-08,0.0320832042514824,0.35749706080236,0.131171399024463,0.520170686027926,0.318934610001578,0.53971004489084,0.75174916130359,0.504265866347245,0.952973973595775,-4.37493698331615,-0.00203988723818497,-3.82729929215353e-06,-3.73418917779709,-5.71126172822868,-0.0140818929268757,-0.00589641032001189,-3.72677519402283e-06,-3.27190219310627e-06,-0.308431648525705,0.00661628393301803,3.19594585156149e-07,6.36876736611232,1.64862648094556,0.00808487647796806,0.00867344151701726,6.36545802683478e-06,3.32062302575372e-06
"CARU",92,33,18,"Yes","Global_unavg",0.0666761816087247,-3.60285653327252,0.00395704852729321,-2.25553863691441e-06,-0.896354438836191,-4.70761128797976,0.000727977208524387,0.00760274353220109,3.79677032784026e-07,-3.33287995788934e-06,0.00408410628663273,0.124636408872537,0.0610342049335182,0.79879246984716,0.128804166451188,0.912960083233366,0.218640862756313,0.892790651651333,0.250578005239017,-6.29815334346128,-0.000731359048265931,-4.8622785213161e-06,-9.75887503281214,-11.6412902740441,-0.0112542461744477,-0.00336764894494745,-6.21088292354888e-06,-9.87306656013626e-06,-1.34202157314442,0.00945104054212768,-9.89516882745684e-08,5.06914438166678,0.749933858165269,0.0165266159141586,0.0213366338365852,5.48687220468756e-06,1.76572924450336e-06
"CEVE",92,26,18,"Yes","Global_unavg",0.116793086855216,-5.08928088184929,0.00641493450085318,-3.33669831467708e-06,-5.25991287617927,-2.84484109690095,0.0124365790989484,0.00214950352648335,-4.88391395874628e-06,-2.7065839479495e-07,0.00138474566846394,0.0470641172441163,0.0277241389573846,0.28266531655984,0.406192765427223,0.179468605980291,0.73568661031025,0.225554000554873,0.922714155333282,-8.5809244482779,0.000669463108403599,-6.68830105731211e-06,-17.6259757063594,-10.5358577195749,-0.00291396543735674,-0.00954193299081206,-1.45973546586317e-05,-6.32405218530876e-06,-2.28833703316899,0.0134502957148085,-6.83266461682265e-07,2.60526571443889,3.27148823022646,0.035125723127085,0.0160394801455663,1.90165222021763e-06,4.92062396918921e-06
"EPAN",92,18,28,"Yes","Global_unavg",0.141000399729424,-8.16025716098577,0.0103392904760859,-4.50399899962479e-06,2.37973251365499,4.18880632053601,0.00405744838852025,-0.00882374466115383,-3.16018931419886e-06,4.01715736605456e-06,0.000618221618005708,0.0185460803540089,0.0184441783337351,0.503264759674283,0.156207863763208,0.588648895072877,0.104384644733579,0.379484061962954,0.0842722321034767,-13.5599775865794,0.00272760451614484,-8.79618021491043e-06,-4.87226153954773,-1.4495698153862,-0.0103840512539534,-0.0201763784199175,-1.08460015068809e-05,-3.58820461722784e-07,-4.10619760538375,0.0201384338286046,-1.21377592349432e-06,9.4749878931445,10.3929834036279,0.0197416219210883,0.00148293124863224,3.59094471305185e-06,8.92387081445359e-06
"PAMY",92,127,105,"Yes","Global_unavg",0.0563502427678496,-1.9959706605521,0.00377207808835839,-1.98097554989177e-06,1.67269800326176,-0.602620351325103,-0.00220358322878427,0.000672850762252591,1.03357968810122e-06,-4.19210912972658e-07,0.0048569942179078,0.00718982264749497,0.00143191711834115,0.356636230749988,0.590882343794624,0.547562730450234,0.763766641937811,0.508698530623017,0.677400114423216,-3.43116064776263,0.00109371303420279,-3.24589261580773e-06,-1.9488832732746,-2.83814184450747,-0.00935590503955857,-0.0036698204260067,-2.17879421585873e-06,-2.43690059669427e-06,-0.643072871010302,0.00661139240119556,-8.02933915027143e-07,5.28154768325502,1.57222923551842,0.00520499721117844,0.00513587007600969,4.04947170945227e-06,1.52934971621294e-06
"VAME",92,95,108,"Yes","Global_unavg",0.100795173612384,-6.8262661844719,0.0103981386379447,-4.08875826039665e-06,-6.38003181409204,0.857722450289342,0.00404653436918611,-0.000521637272321601,NA,NA,1.81323573242202e-16,1.00346918724011e-13,5.42621567356486e-13,0.0305960719644641,0.117959845639213,0.0231908566671012,0.241049426189797,NA,NA,-8.52404336442878,0.00775460088908612,-5.24022086628031e-06,-13.3128735765636,-0.211774936565394,0.00104011662109213,-0.00140228840535254,NA,NA,-5.26979553071766,0.013239215793648,-3.01581855500543e-06,-1.68180834702267,1.94520258060978,0.00809002571468183,0.000346685433314308,NA,NA
"ACMI",93,10,19,"Yes","Global_unavg",0.113680349690399,-4.70020338140174,0.0036900541100478,-2.18505386838432e-06,3.18009663670292,-1.01085575221259,-0.00336785136943876,-0.00194578535342073,2.10102654238266e-06,2.22928792213551e-06,0.032563002056165,0.419596148523394,0.313261867879382,0.285714883135218,0.775747671444868,0.578020672804926,0.760301160274395,0.440307680413374,0.414828935111518,-9.84042083156731,-0.00413231437778643,-7.3327219539492e-06,-2.6191140763117,-8.77700940226995,-0.0161502000482481,-0.0149815657413316,-2.95930548015959e-06,-2.95351940432274e-06,-1.03092450305275,0.0142384077534309,1.41721016735814e-06,9.42889786258688,5.84846642190523,0.00815610671557969,0.0108754981317967,8.03840909433353e-06,8.13940632782312e-06
