"new_Model_id","X.Intercept.","AIC","logLik","Data.TypeResurvey","Elevation.m","Elevation.m2","Data.TypeResurvey.Elevation.m","Data.TypeResurvey.Elevation.m2","Model_id","Has_warning","Probability_warning","Converge_warning","Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","FiresBurned","Data.TypeResurvey.FiresBurned","Elevation.m.FiresBurned","Elevation.m2.FiresBurned","Data.TypeResurvey.Elevation.m.FiresBurned","Data.TypeResurvey.Elevation.m2.FiresBurned"
"Mod.255",-3.35262554873494,480.317061817806,-231.158530908903,0.604007936382684,0.00538324237675072,-3.73727123815824e-06,-0.00128838439389669,6.89490422021182e-07,"255",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",1.04660542453776,-0.622200012763399,-0.000553503799117377,NA,NA,NA
"Mod.27",-0.276328889143407,487.463787438532,-238.731893719266,-0.023595688558784,-0.00187825684648341,NA,3.30293088451288e-05,NA,"27",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",0.178620586767516,NA,NA,NA,NA,NA
"Mod.3",-0.264311631844278,483.68303161119,-238.841515805595,0.00376334317156103,-0.00186958662135193,NA,NA,NA,"3",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.31",-2.94111019138402,475.19991506355,-231.599957531775,-0.041364654658185,0.00455810318061609,-3.34410589640752e-06,5.78002003407497e-05,NA,"31",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",0.34694840176986,NA,NA,NA,NA,NA
"Mod.398",-3.27928553827001,474.53471621193,-231.267358105965,NA,0.00529575098457795,-3.69199855802635e-06,NA,NA,"398",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",2.05409165955962,NA,-0.00399596116068488,1.92198341736128e-06,NA,NA
"Mod.399",-3.28202347110863,476.534209600192,-231.267104800096,0.00539944155314379,0.00529585112793202,-3.69205108329271e-06,NA,NA,"399",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",2.05412866582625,NA,-0.00399606226217583,1.92203566594665e-06,NA,NA
"Mod.415",-3.25877289185917,478.529072603576,-231.264536301788,-0.0415511556091261,0.00526740769946539,-3.69248652232832e-06,5.81733502725277e-05,NA,"415",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",2.0541867710343,NA,-0.00399618867708733,1.92209166761841e-06,NA,NA
"Mod.447",-3.45945465515071,480.464923511495,-231.232461755748,0.347342435454361,0.00576309945942918,-3.96304389332191e-06,-0.000900575846454753,5.21092444710719e-07,"447",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",2.05314881249051,NA,-0.0039905199603039,1.91738638892158e-06,NA,NA
"Mod.463",-3.31573666569513,477.940264590725,-230.970132295363,0.0708960632727785,0.00529747676343996,-3.69298819935407e-06,NA,NA,"463",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",2.33928450418417,-0.590755210757222,-0.00400671219044033,1.92061554719964e-06,NA,NA
"Mod.479",-3.31985533925765,479.940119961909,-230.970059980955,0.0789618422499865,0.00530248314009208,-3.6929566962141e-06,-9.85581677058998e-06,NA,"479",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",2.34017462477327,-0.59178069825546,-0.00400686166135426,1.92010557631191e-06,NA,NA
"Mod.511",-3.65182690487385,481.788580912952,-230.894290456476,0.698550227973057,0.00611056923957666,-4.13204283295735e-06,-0.00151707747811547,8.16012155109697e-07,"511",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",2.42652631891052,-0.644050709734332,-0.00416652956380444,2.00872836703132e-06,NA,NA
"Mod.55",-3.01813032877972,475.916010399816,-231.958005199908,0.343738407769181,0.00486603301468835,-3.5287431445121e-06,-0.000892064346124779,5.16250581640211e-07,"55",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.6",-2.8397737367125,469.985187659916,-231.992593829958,NA,0.0044025912445961,-3.2597438800373e-06,NA,NA,"6",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.63",-3.14064858771554,477.135973280808,-231.567986640404,0.345176067130799,0.00505171187953911,-3.61373295339549e-06,-0.000895915002215141,5.18381691523211e-07,"63",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",0.347046013318288,NA,NA,NA,NA,NA
"Mod.7",-2.8424754288968,471.98469069137,-231.992345345685,0.00534087365237409,0.00440267364839099,-3.25978691158297e-06,NA,NA,"7",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.73",-2.10684051310129,530.015803125056,-261.007901562528,0.0642540644300727,NA,NA,NA,NA,"73",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",0.464612777844193,-0.532239526542572,NA,NA,NA,NA
"Mod.731",-0.32935997536154,492.664598563366,-238.332299281683,0.0158149609847911,-0.00185387900942209,NA,6.29730715712926e-05,NA,"731",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",0.519374831097364,-0.129940058419455,-8.77274346260945e-05,NA,-0.000631298431826565,NA
"Mod.735",-3.04821994144317,480.174500437469,-231.087250218734,-0.0300164926576754,0.00470963027406657,-3.40975242424133e-06,0.000122911003783294,NA,"735",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",0.655222915682059,0.372440682447857,-4.05075202488767e-05,NA,-0.0013730670820749,NA
"Mod.75",-0.32118757625464,486.883696020061,-238.441848010031,0.0687249202105926,-0.00186370038360915,NA,NA,NA,"75",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",0.449982104583993,-0.581515625210856,NA,NA,NA,NA
"Mod.767",-3.26962675170682,482.097836602965,-231.048918301482,0.412335665071106,0.00525079145674148,-3.70374540791976e-06,-0.000952867868274221,5.79888561764285e-07,"767",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",0.675190417496993,0.286147113829871,-5.17095678466e-05,NA,-0.00127999964566232,NA
"Mod.79",-2.99891137886449,474.613567624041,-231.30678381202,0.0706785399173432,0.00459155612891938,-3.34710000340775e-06,NA,NA,"79",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",0.622402685163695,-0.588299829877083,NA,NA,NA,NA
"Mod.8",-2.07436108911596,526.548856114966,-261.274428057483,NA,NA,NA,NA,NA,"8",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",0.218063098751783,NA,NA,NA,NA,NA
"Mod.9",-2.07586010570593,528.548688648867,-261.274344324433,0.00300081061124015,NA,NA,NA,NA,"9",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",0.218060888646826,NA,NA,NA,NA,NA
"Mod.91",-0.317467037672511,488.883488598857,-238.441744299428,0.0612404805522151,-0.00186817588785436,NA,8.98142411981669e-06,NA,"91",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",0.449800654243169,-0.580963395238721,NA,NA,NA,NA
"Mod.95",-2.99601962374283,476.613490888576,-231.306745444288,0.0648789297014983,0.00458800947939866,-3.34710612123313e-06,7.11746359050412e-06,NA,"95",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",0.622155666392001,-0.587756155818138,NA,NA,NA,NA
"Mod.991",-3.26336215438589,481.761691124804,-230.880845562402,-0.0341516568077312,0.00523546857436209,-3.69539929969119e-06,0.000128388328723798,NA,"991",FALSE,FALSE,FALSE,"AMAL",1,42,42,"Yes","Unavg.w.warn",1.95956767164548,0.152938086666009,-0.00339129658987478,1.79981789978609e-06,-0.00103709815592175,NA
"Mod.0",-2.23860979349907,469.196169387417,-233.598084693709,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.1",-2.05229055261391,468.587535148475,-232.293767574237,-0.406413724779685,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.10",-1.58727928971077,456.295408942222,-225.147704471111,NA,-0.000767670245224636,NA,NA,NA,"10",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",1.03396472951621,NA,NA,NA,NA,NA
"Mod.1023",-3.41730775244717,455.143366371681,-216.57168318584,-0.267473902437766,0.00381024109746225,-2.19947826196968e-06,-0.00164253856740763,1.28431304507889e-06,"1023",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",3.26427262239734,-1.77817838215305,-0.00195012273317107,-5.86028718295642e-07,0.00227174987804549,NA
"Mod.11",-1.39352932270462,455.613790396321,-223.80689519816,-0.417751553467734,-0.000770713293505079,NA,NA,NA,"11",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",1.03987546920917,NA,NA,NA,NA,NA
"Mod.127",-2.75039268721491,454.727785226765,-219.363892613382,-0.782515456672397,0.00283513641125859,-1.96329936941017e-06,-0.000687999443172154,9.54904574635449e-07,"127",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",1.26009767310292,-0.211782778410319,NA,NA,NA,NA
"Mod.138",-1.87577401261559,454.452143687742,-223.226071843871,NA,-0.000477760663528959,NA,NA,NA,"138",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.30101133485078,NA,-0.00137200836530915,NA,NA,NA
"Mod.139",-1.6812472800625,453.730937484263,-221.865468742131,-0.42389113825512,-0.000479113749198957,NA,NA,NA,"139",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.31868727084263,NA,-0.00138296474675203,NA,NA,NA
"Mod.14",-2.89363655679327,454.684178366302,-223.342089183151,NA,0.00207327168193208,-1.29794679398884e-06,NA,NA,"14",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",1.14311622800963,NA,NA,NA,NA,NA
"Mod.142",-3.32474048937292,452.537573257421,-221.268786628711,NA,0.00261623756419648,-1.3920132173258e-06,NA,NA,"142",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.58669391417799,NA,-0.00159064911474446,NA,NA,NA
"Mod.143",-3.13300152728522,451.816972562722,-219.908486281361,-0.424329650695749,0.00262082815773969,-1.39450287330983e-06,NA,NA,"143",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.60425043751888,NA,-0.00160117759353874,NA,NA,NA
"Mod.15",-2.70301791460673,453.999323774042,-221.999661887021,-0.418796507711561,0.00207739076935823,-1.30100072598434e-06,NA,NA,"15",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",1.14961924632056,NA,NA,NA,NA,NA
"Mod.155",-1.19540576235681,451.541295789131,-219.770647894565,-1.57106251141359,-0.000991525952853144,NA,0.00114898989568867,NA,"155",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.37919825676628,NA,-0.00142810622191774,NA,NA,NA
"Mod.159",-2.72865459750529,448.717074573992,-217.358537286996,-1.8478140465514,0.00240089006305882,-1.58685433930715e-06,0.00143638965293029,NA,"159",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.70381720307265,NA,-0.00167776013914698,NA,NA,NA
"Mod.19",-0.770853126007645,460.472442014744,-226.236221007372,-1.52039910230666,-0.00128179159038418,NA,0.00112868057748409,NA,"19",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.191",-3.14751810112511,450.341439964048,-217.170719982024,-0.936359470010442,0.00336030747840872,-2.05422075663739e-06,-0.000545290355451741,9.17638470866821e-07,"191",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.69557712843077,NA,-0.00167244844578399,NA,NA,NA
"Mod.2",-1.43964345580336,463.112693750493,-229.556346875247,NA,-0.000769322088373651,NA,NA,NA,"2",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.203",-1.69479425205875,455.656662891613,-221.828331445807,-0.391820202013987,-0.000478902869934519,NA,NA,NA,"203",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.41016333583765,-0.187693384744275,-0.00139373022412532,NA,NA,NA
"Mod.2047",-3.25638548487425,456.824611374738,-216.412305687369,-0.608038913081018,0.00345732201625619,-2.03169412255205e-06,-0.000926991225350965,9.59703604634546e-07,"2047",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",1.90722570472658,0.263613156206857,0.00189786379612319,-2.97273440187467e-06,-0.00310960735662629,3.07828089994746e-06
"Mod.207",-3.14643474732288,453.745290054299,-219.872645027149,-0.392644264457206,0.00262118008387817,-1.39459376072985e-06,NA,NA,"207",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.69293071321501,-0.183986398930205,-0.00161049065235796,NA,NA,NA
"Mod.219",-1.19082216392351,453.53647839045,-219.768239195225,-1.58644149153339,-0.000992821266853612,NA,0.00115575617278572,NA,"219",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.36268767737071,0.0490602930223842,-0.00143462385476239,NA,NA,NA
"Mod.223",-2.72342811097837,450.674137293395,-217.337068646698,-1.90433984841941,0.0024177291773937,-1.59769848280825e-06,0.00146686905558477,NA,"223",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.66419207667888,0.14885831962107,-0.00170852136869979,NA,NA,NA
"Mod.23",-1.82434299404154,459.684706073039,-224.84235303652,-1.73394335291349,0.00113890379561101,-1.156018526967e-06,0.0013516110878141,NA,"23",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.255",-3.13154415340246,452.329367025508,-217.164683512754,-0.993182060841981,0.00333966697384367,-2.04576134017852e-06,-0.000471039168174479,8.90805610542545e-07,"255",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.67408543636435,0.0798028617575287,-0.00168877796754217,NA,NA,NA
"Mod.27",-0.921072047067369,453.655424932515,-221.827712466257,-1.51032610809361,-0.00127265266840261,NA,0.0011075252595509,NA,"27",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",1.04294000427417,NA,NA,NA,NA,NA
"Mod.3",-1.24881300979425,462.480489882962,-228.240244941481,-0.410457636354186,-0.000771886984622258,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.31",-2.30373039868729,451.180972460284,-219.590486230142,-1.77443041215777,0.00185007792069786,-1.4848474170862e-06,0.00138196310181422,NA,"31",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",1.16427069457544,NA,NA,NA,NA,NA
"Mod.398",-3.35321737644451,454.531677379174,-221.265838689587,NA,0.00267645542595061,-1.41931770853265e-06,NA,NA,"398",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.71080013874714,NA,-0.00188910102445982,1.45396083093278e-07,NA,NA
"Mod.399",-3.16141173276025,453.811099359096,-219.905549679548,-0.424336967959047,0.002680908145078,-1.42174131296632e-06,NA,NA,"399",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.72858406990161,NA,-0.00190011978661547,1.45578810111426e-07,NA,NA
"Mod.415",-2.77950190492633,450.697587766979,-217.348793883489,-1.85218774244449,0.00251023845410305,-1.63715287753693e-06,0.00144021245569063,NA,"415",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.93545835823856,NA,-0.00223015401836084,2.67900940496695e-07,NA,NA
"Mod.447",-3.19511648585283,452.324255095495,-217.162127547748,-0.942350130554296,0.00346216759216875,-2.10100623937635e-06,-0.000537309437608859,9.15787294455753e-07,"447",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.9105757824283,NA,-0.00218497137493458,2.4795090311331e-07,NA,NA
"Mod.463",-3.17426241924473,455.73961883448,-219.86980941724,-0.392687317000805,0.0026800602827586,-1.42128879596841e-06,NA,NA,"463",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.8153101156217,-0.183707259483575,-0.00190501629055362,1.43394240901615e-07,NA,NA
"Mod.479",-2.77216131111295,452.656513635801,-217.328256817901,-1.90704135287311,0.0025217792621277,-1.64542642897751e-06,0.00146959929173114,NA,"479",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.88474450660524,0.145595083531058,-0.00223195745628432,2.54292036454598e-07,NA,NA
"Mod.511",-3.17723790729331,454.31415846629,-217.157079233145,-0.995415618999455,0.00343620645390359,-2.08995338525675e-06,-0.000466821728478373,8.89931094596217e-07,"511",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",2.87843446061817,0.0732740137990891,-0.00217036091483661,2.33650670195861e-07,NA,NA
"Mod.55",-2.20636439905744,461.333860783213,-224.666930391607,-0.876680271127701,0.002016331905385,-1.58300803164983e-06,-0.000510056128452071,8.58535151489821e-07,"55",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.6",-2.40468334410166,463.008345403211,-228.504172701606,NA,0.00136176232183417,-9.76224279596618e-07,NA,NA,"6",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.63",-2.69759393560577,452.825781635845,-219.412890817922,-0.90355520579894,0.00275314290273127,-1.92387246198644e-06,-0.00050951509043806,8.72624485998546e-07,"63",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",1.16436158394583,NA,NA,NA,NA,NA
"Mod.7",-2.2151676298909,462.378840884788,-227.189420442394,-0.410517343492007,0.00136169455696833,-9.77184108712548e-07,NA,NA,"7",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.73",-2.20393601192425,463.857063471949,-227.928531735975,-0.390669555110793,NA,NA,NA,NA,"73",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",1.06895607908525,-0.116578247307285,NA,NA,NA,NA
"Mod.731",-1.28639324350721,454.795488899373,-219.397744449686,-1.36031206410218,-0.000892027225370006,NA,0.000938964743613636,NA,"731",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",3.00709673902672,-1.13170700577044,-0.00225617217565887,NA,0.0013777637239258,NA
"Mod.735",-2.86191470260264,451.826938364431,-216.913469182215,-1.63533624289958,0.0025910726726206,-1.62167219885809e-06,0.00120818719806552,NA,"735",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",3.43455477315509,-1.24929600411183,-0.00272866791627241,NA,0.0016807621372255,NA
"Mod.75",-1.40298235343493,457.576273239487,-223.788136619743,-0.393864321583919,-0.000771236005077804,NA,NA,NA,"75",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",1.09494564590559,-0.1277686086422,NA,NA,NA,NA
"Mod.767",-3.47504676063498,453.220851553662,-216.610425776831,-0.360776468579195,0.0039368106874466,-2.25975406143209e-06,-0.0014641380697831,1.21270628378502e-06,"767",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",3.64043585983131,-1.57456931628464,-0.00296348657989586,NA,0.00198670162381318,NA
"Mod.79",-2.71388362930926,455.958547837473,-221.979273918736,-0.393963757978168,0.00207907406087824,-1.30202458934429e-06,NA,NA,"79",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",1.20757506561003,-0.133851898277117,NA,NA,NA,NA
"Mod.8",-2.38317710032433,462.541004658162,-229.270502329081,NA,NA,NA,NA,NA,"8",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",1.01368985752078,NA,NA,NA,NA,NA
"Mod.9",-2.19472432033769,461.889052059545,-227.944526029773,-0.412792001607221,NA,NA,NA,NA,"9",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",1.01897139727447,NA,NA,NA,NA,NA
"Mod.91",-0.931821363091202,455.600024800602,-221.800012400301,-1.48439582527462,-0.001274325136657,NA,0.00111067189531897,NA,"91",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",1.11270331835076,-0.155854477301195,NA,NA,NA,NA
"Mod.95",-2.31276441573965,453.139536858989,-219.569768429494,-1.74964874905226,0.00184647186312375,-1.48300125207077e-06,0.00138208161461994,NA,"95",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",1.22468800485929,-0.135649702644239,NA,NA,NA,NA
"Mod.991",-2.8124724109023,453.805500767406,-216.902750383703,-1.62556951811681,0.00248237151612858,-1.57040476631969e-06,0.00119868276870213,NA,"991",FALSE,FALSE,FALSE,"ARUV",1,42,29,"Yes","Unavg.w.warn",3.22163273797817,-1.33178268043343,-0.00217701134909827,-3.03001364146964e-07,0.00179284409482074,NA
"Mod.0",-2.53751081300392,388.212297884441,-193.106148942221,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ATFI",1,24,30,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.1",-2.66549058664143,389.473865939653,-192.736932969826,0.243642072820696,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ATFI",1,24,30,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.11",-0.958431888756517,366.857842570867,-179.428921285433,0.145205977236494,-0.0018069353188276,NA,0.000131960007865834,NA,"11",FALSE,FALSE,FALSE,"ATFI",1,24,30,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.15",-2.39592656434565,365.156414910863,-177.578207455432,0.0886084236699186,0.00171425520697986,-1.8131986876548e-06,0.000203822573607674,NA,"15",FALSE,FALSE,FALSE,"ATFI",1,24,30,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.2",-0.88714787297161,363.657094288912,-179.828547144456,NA,-0.00173115923792189,NA,NA,NA,"2",FALSE,FALSE,FALSE,"ATFI",1,24,30,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.3",-1.01833332290846,364.888549557305,-179.444274778653,0.253128856847866,-0.00173300847242054,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ATFI",1,24,30,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.31",-1.69029376987107,366.400160354227,-177.200080177113,-1.31094896245329,-1.82770339792078e-05,-9.0764305406367e-07,0.00361503529647984,-1.78513678951695e-06,"31",FALSE,FALSE,FALSE,"ATFI",1,24,30,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.6",-2.34898997473962,361.981870256031,-177.990935128015,NA,0.00181270914646365,-1.80400460473913e-06,NA,NA,"6",FALSE,FALSE,FALSE,"ATFI",1,24,30,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.7",-2.48253717797899,363.209256645872,-177.604628322936,0.253556498467241,0.00181567908389549,-1.80629790351768e-06,NA,NA,"7",FALSE,FALSE,FALSE,"ATFI",1,24,30,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.0",-2.42332671069004,417.96630209721,-207.983151048605,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"CAME",1,32,28,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.1",-2.35434702755267,419.687500412816,-207.843750206408,-0.142394079881426,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"CAME",1,32,28,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.11",-11.4860644653755,260.70819950164,-126.35409975082,0.868419028747869,0.00601551734605499,NA,-0.000622899644831582,NA,"11",FALSE,FALSE,FALSE,"CAME",1,32,28,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.15",-28.7790702599338,258.044013501636,-124.022006750818,1.12771434292968,0.0268094801228315,-6.16110990166321e-06,-0.000757632721772319,NA,"15",FALSE,FALSE,FALSE,"CAME",1,32,28,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.2",-11.0366787746136,257.314794947354,-126.657397473677,NA,0.00569587089933435,NA,NA,NA,"2",FALSE,FALSE,FALSE,"CAME",1,32,28,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.3",-10.9498642047589,258.902239076883,-126.451119538441,-0.206563267947676,0.00570410114909207,NA,NA,NA,"3",FALSE,FALSE,FALSE,"CAME",1,32,28,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.31",-26.3371259521151,259.984077687917,-123.992038843959,-3.77768936417121,0.0239458638613657,-5.3311877854648e-06,0.00499568880800762,-1.66732148988042e-06,"31",FALSE,FALSE,FALSE,"CAME",1,32,28,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.6",-28.2267834517012,254.638480211924,-124.319240105962,NA,0.0264473021356972,-6.16642472400028e-06,NA,NA,"6",FALSE,FALSE,FALSE,"CAME",1,32,28,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.7",-28.1382222995468,256.238375773285,-124.119187886642,-0.20019821038914,0.0264501781207582,-6.1649722144636e-06,NA,NA,"7",FALSE,FALSE,FALSE,"CAME",1,32,28,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.0",-2.53751081300393,388.212297884441,-193.106148942221,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"CARU",1,33,21,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.1",-2.3206035984967,387.347427574677,-191.673713787339,-0.484198743138122,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"CARU",1,33,21,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.10",-2.28144581893269,360.586747322123,-177.293373661062,NA,-0.000577177804959069,NA,NA,NA,"10",FALSE,FALSE,FALSE,"CARU",1,33,21,"Yes","Unavg.w.warn",1.84782944038386,NA,NA,NA,NA,NA
"Mod.1023",-6.35728911191822,347.404028446617,-162.702014223309,-2.36857942589305,0.00949950646201988,-5.26284716234475e-06,0.00210936251191804,1.01635619463077e-07,"1023",FALSE,FALSE,FALSE,"CARU",1,33,21,"Yes","Unavg.w.warn",3.43236533875546,0.502574170285147,-0.0029365211813312,2.04987897710139e-06,-0.00186262021411739,NA
"Mod.11",-2.04887769657906,359.520880448838,-175.760440224419,-0.517620836873384,-0.00058089896365991,NA,NA,NA,"11",FALSE,FALSE,FALSE,"CARU",1,33,21,"Yes","Unavg.w.warn",1.86228507710868,NA,NA,NA,NA,NA
