SiteName,Plotno,ABAM1,ABAM2,ABAM3,ABAM4,ABGR1,ABGR2,ABGR3,ABGR4,ABLA1,ABLA2,ABLA3,ABLA4,ABPR1,ABPR2,ABPR3,ABPR4,  ALRU  ,CHNO1,CHNO2,CHNO3,CHNO4,PIEN2,PIEN4,PISI2,PISI4,PIMO1,PIMO2,PIMO3,PIMO4,PSME1,PSME2,PSME3,PSME4,THPL1,THPL2,THPL3,THPL4,TSHE1,TSHE2,TSHE3,TSHE4,TSME1,TSME2,TSME3,TSME4,  ACCI  ,  ACTR  ,  ADBI  ,  ALSI  ,  AMAL  ,  ANMA  ,  ARUV  ,  ARMA  ,  ARLA  ,  ASCA  ,  ATFI  ,  BENE  ,  BLSP  ,  BRVU  ,  CAREX ,  CARO  ,  CASC  ,  CHME  ,  CHUM  ,  CILA2 ,  CIAL  ,  CLUN  ,  COCA  ,  COSC  ,  CORAL ,  DIOR  ,  EPAN  ,  ERMO  ,  FEOC  ,  FRAG  ,  GAOR  ,  GATR  ,  GAOV  ,  GASH  ,  GOOB  ,  GYDR  ,  HASA  ,  HIAL  ,  LIGR  ,  LICO4 ,  LIBO  ,  LICA  ,  LICO3 ,  LOCI  ,  LULA  ,  LUGL  ,  LUPA  ,  LYAM  ,  MADI  ,  MEFE  ,  MITEL ,  MONTI ,  OPHO  ,  OSMOR ,  OXOR  ,  PAMY  ,  PERA  ,  PENE  ,  PHEM  ,  POPU  ,  POMU  ,  PTAQ  ,  PYAS  ,  PYPI  ,  PYSE  ,  PYVI  ,  RHAL  ,  RIBR  ,  RIHO  ,  RILA  ,  ROGY  ,  RULA  ,  RUNI  ,  RUPA  ,  RUPE  ,  RUSP  ,  RUUR  ,  SASC  ,  SAMBU ,  SMST  ,  STAM  ,  STRO  ,  SYMO  ,  TABR  ,  TITR  ,  TIUN  ,  TRGR  ,  TRLA  ,  TROV  ,  VAAL  ,  VADE  ,  VAME  ,  VAOV  ,  VAPA  ,  VASC  ,  VASI  ,  VEVI  ,  VIGL  ,  VISE  ,  XETE  ,  ACGL  ,  CEVE  ,  COCOC ,  CONU  ,  GAHU  ,  JUCO4 ,  RHPU  ,  RULE  ,  SOOC  ,  VIED  ,  ACRU  ,  ADPE  ,  AGAST ,  AGROS ,  ALVI  ,  ANDE  ,  ANLY2 ,  APAN  ,  AQUIL ,  ARSY  ,  BRSU  ,  CABI  ,  CABU2 ,  CAME2 ,  CLPA  ,  COHE  ,  COME  ,  CYFR  ,  DIFO  ,  DRAU2 ,  EQFL  ,  FRAM  ,  GILIA ,  GORE  ,  HAOR  ,  HEUCH ,  HYDRO ,  HYMO  ,  LYCL  ,  MERTE ,  MOUN2 ,  MOCO  ,  MOSI  ,  HECO  ,  OSOB  ,  PAFI  ,  PEME  ,  PETAS ,  PONE  ,  POGL4 ,  POLO2 ,  PTERO ,  PYEL  ,  PYUN  ,  SAXIF ,  SAAR  ,  SENEC ,  SETR  ,  SMRA  ,  STCI  ,  STCR  ,  STOC  ,  STST  ,  TILA  ,  TOME  ,  POLEM ,  GNAPH ,  GEUM  ,  POBI  ,  CASTI ,  COMA3 ,  HODI  ,  UMBEL ,  ANTEN ,  PREM  ,  COLLO ,  FESU  ,  AGROP ,  TRCE  ,  RIBES ,  DAUCU ,  PYAP  ,  SYAL  ,  NONE  ,  RIVI  ,  LUST  ,  THALI ,  LATHY ,  CICUT ,  EPAL  ,  MIMUL ,  ANAPH ,  RUID  ,  DELPH ,  LUAL  ,  DODEC ,  LUPE  ,  VERON ,  RANUN ,  POTR2 ,PICO2,PICO4,  PIAL  ,  GABO  ,  ELGL  ,  ASMO  ,  PRUNU ,  AGRIM ,  FRVI  ,  GRAMI ,  FRVE  ,  GADI  ,  POMI2 ,  AGAU  ,  HORDE ,  PENST ,  PEDIC ,  LIGUS ,  MICRO ,  CALAM ,  TRSP  ,  VIOLA 
SUNR,113,228,36,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,12,2,1,4,2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,12,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUNR,114,9,1,1,1,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0.2,0.2,22,7,15,0.2,0,0,0,0,0,2,0.2,0,0,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0.2,3,0,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0.2,2,0,0,0,0,0.2,0.2,1,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0.2,0.2,0,1,0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUNR,115,34,12,0,0,0,0,0,0,3,37,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,8,0,0,0,1,0,0,2,0,0,0.2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,0,0,6,0,0,0.2,15,0.2,6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUNR,116,17,7,0,0,0,0,0,0,2,9,21,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0.2,0,0,3,0.2,0,0,0,0,0.2,0.2,1,0,0,0,1,0,0,0.2,0,0,0,0,0,0,5,0,0,0,0,0.2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0.2,0,0,3,0,0,40,0,0,0,10,0.2,0.2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAGL,117,2,311,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,50,15,2,0,99,40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0,0,0,0,0.2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0.2,17,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,99,0,0,0,0,0,75,0,0,2,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAGL,118,86,102,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,2,0,0,0,0,0.2,0,0,5,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,20,0,1,45,0.2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAGL,119,103,86,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.2,6,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0.2,0,0,0,0,0.2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAGL,120,67,57,7,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,0.2,0,0.2,0.2,0.2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEER,121,69,127,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,1,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0.2,15,0,0.2,10,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOTS,122,57,0.2,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,2,0,0,0.2,0,0,0,0,0,0,5,0,0,0.2,2,0,0,0.2,0,0,20,2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOTS,123,21,95,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,0,0,0,1,0,0.2,0,0.2,0,0,0,0,0.2,0.2,0,0,0,0.2,0,0,58,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0.2,0,0,0,0,0,7,0.2,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARB,124,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,21,19,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,12,0,0.2,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,10,0.2,0.2,0.2,0,0,0,2,0.2,0.2,0,0,0,0,15,2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.2,0,0,0.2,0,0,0.2,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARB,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,84,19,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,15,0,0,0,0,3,0,0.2,0,0,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.2,0,0,0,0.2,0.2,0.2,0,0,7,0,0,0,0.2,1,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARB,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0.2,82,8,8,12,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,4,0.2,1,0,0,0,0,0,0,0,3,0,2,0.2,0,0,0,0,0,0,0,0.2,0,4,0,80,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0.2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0.2,0.2,0.2,0.2,0,0,40,0,0,0,0.2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARB,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0.2,20,4,6,0,0,0,0,40,15,5,0,0,0,0,0,0,0,5,0,0.2,0.2,3,0,0,0,0,0,50,0,0,15,0,0,0,0,0,0,0,8,0,0.2,0,30,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0.2,0,1,1,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.2,0,0,0,0,2,1,0,0,0.2,0,0.2,0,0,0,30,0,0,0,0.2,0,0,0,0.2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARB,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,4,28,13,3,2,0,0,0,0,0.2,1,0.2,0,0,0,0,0,0.2,0.2,7,0,2,0,1,0,0,0,0,0,30,0,0.2,2,0,0,0.2,0,0,0,0,15,0,0,0,30,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,1,40,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2,0,0.2,0,0,0.2,6,0,0,0,0,0,0,0,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARB,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,3,39,9,2,2,0,0,0,0,3,0.2,0,0,0,0,0,0,0,0,2,0,0,0,0.2,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,6,0,0.2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.2,0.2,0,0,60,0,0,0,0.2,0.2,0,0,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,24,5,6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0.2,4,45,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,2,0.2,0,0,0.2,0,0,0,0.2,2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0.2,5,7,8,5,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0.2,0,1,0,0.2,0,0,0,0,0,1,0.2,0.2,0,0,0,0,0,0,0,0,1,0,0,0,50,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0.2,0,2,20,0.2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.2,0,0,0,0,1,2,0,0,30,0.2,0,0,0,0.2,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWE,132,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,0,1,0.2,17,8,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0.2,0,0,0,1,0.2,1,0,0,4,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWE,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.2,0,4,37,31,5,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.2,0,3,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,80,0,0,0,0,4,0,0.2,0,0,0,0,0,4,0.2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,1,0.2,6,0,0.2,60,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
